srcid,sc_ra,sc_dec,Class_x,Px,Class_xo,Pxo,Class_xi,Pxi,Class_xio,Pxio,GAL_LONG,GAL_LAT,GLIMPSE,RAdeg,DEdeg,errHalfMaj,errHalfMin,errPosAng,3.6mag,4.5mag,5.8mag,8.0mag,e_3.6mag,e_4.5mag,e_5.8mag,e_8.0mag,C,F(3.6),e_F(3.6),F(4.5),e_F(4.5),F(5.8),e_F(5.8),F(8.0),e_F(8.0),q_3.6mag,q_4.5mag,q_5.8mag,q_8.0mag,angDist
203017301010017,264.98374261349,-31.159702330804,GALAXY,0.516,,,,,,,357.4619356304341,-0.12406650555640406,G357.4620-00.1240,264.983737,-31.159617,0.3,0.3,90.0,8.848,8.619,8.484,8.339,0.071,0.04,0.036,0.021,C,81.19,5.342,64.1,2.382,46.45,1.541,29.61,0.5714,00004600,00084480,00000200,00108000,0.307869
203017301010019,264.99500071078,-30.886704622427,GALAXY,0.608,,,,,,,357.69830661851967,0.012862900293069567,G357.6983+00.0129,264.994947,-30.886604,0.3,0.3,90.0,12.295,11.942,11.686,,0.067,0.079,0.119,,C,3.392,0.2106,3.006,0.2193,2.434,0.267,,,00004540,00004400,00000200,,0.398654
203017301010024,265.08829961907,-31.019387433208,STAR,0.638,,,STAR,1.0,,,357.62838011982683,-0.12540117337278392,G357.6283-00.1255,265.088406,-31.01948,0.3,0.3,90.0,10.599,10.6,10.574,10.717,0.07,0.076,0.065,0.064,C,16.17,1.043,10.34,0.7263,6.78,0.4069,3.314,0.1957,00004400,00000440,00000200,00008400,0.467886
203017301010025,264.799470302,-31.126860271915,GALAXY,0.526,,,,,,,357.4057946807426,0.0269322150654157,G357.4058+00.0270,264.799412,-31.126797,0.3,0.3,90.0,12.551,12.628,,,0.064,0.123,,,C,2.68,0.1576,1.598,0.1812,,,,,00100740,00000000,,,0.290198
203017301010026,264.90411589456,-30.945630700203,QSO,0.51,,,STAR,1.0,,,357.6069378025075,0.04755641706573767,G357.6068+00.0477,264.903922,-30.945572,0.3,0.3,90.0,9.619,9.556,9.534,9.506,0.042,0.043,0.038,0.029,C,39.89,1.55,27.04,1.06,17.66,0.6165,10.11,0.269,00000400,00000000,00000000,00008000,0.634606
203017301010027,264.95562236314,-31.041595967179,GALAXY,0.494,,,STAR,1.0,,,357.54916529894024,-0.040880699623646474,G357.5490-00.0407,264.955432,-31.041657,0.3,0.3,90.0,13.859,13.621,,,0.096,0.211,,,C,0.8036,0.07088,0.6399,0.1246,,,,,00004640,00004400,,,0.627071
203017301010028,264.97086073466,-30.9700066848,QSO,0.498,,,STAR,1.0,,,357.61674081302624,-0.013877605923720107,G357.6167-00.0141,264.971127,-30.970104,0.3,0.3,90.0,11.979,,,,0.113,,,,A,4.54,0.4734,,,,,,,00000240,,,,0.893516
203017301010029,265.11503031383,-31.03555663414,STAR,0.51,,,STAR,1.0,,,357.6268305981752,-0.15339635615588076,G357.6268-00.1533,265.114957,-31.035513,0.3,0.3,90.0,13.763,13.356,,,0.342,0.204,,,A,0.8781,0.2764,0.8168,0.1532,,,,,00000440,00000000,,,0.275023
203017301010030,265.06345433691,-31.023272908334,GALAXY,0.408,,,,,,,357.613784459044,-0.10941977275955816,G357.6135-00.1094,265.063346,-31.023478,0.3,0.3,90.0,12.619,12.478,12.6,,0.078,0.095,0.33,,C,2.517,0.1819,1.833,0.1604,1.049,0.3186,,,00000340,00000240,00000400,,0.810673
203017301010033,265.16911634631,-30.964038899668,QSO,0.533,,,,,,,357.71204961376924,-0.15477059058414325,G357.7120-00.1550,265.169362,-30.964214,0.3,0.3,90.0,12.632,12.654,12.26,,0.057,0.092,0.226,,C,2.488,0.1317,1.559,0.1317,1.435,0.2991,,,00000240,00000000,00000000,,0.986195
203017301010036,264.95829664491,-31.089543549062,GALAXY,0.503,,,,,,,357.5097767784016,-0.06831724342810137,G357.5099-00.0680,264.958133,-31.089268,0.3,0.3,90.0,12.275,12.143,,,0.066,0.107,,,C,3.455,0.21,2.497,0.2458,,,,,00000000,00100600,,,1.113021
203017301010044,264.88616642379,-31.080983421385,GALAXY,0.462,,,STAR,1.0,,,357.4841605909727,-0.011458595655879105,G357.4842-00.0112,264.88601,-31.080784,0.3,0.3,90.0,12.762,12.656,,,0.081,0.122,,,C,2.206,0.1653,1.557,0.1753,,,,,00004440,00006400,,,0.865099
203017301010046,264.77388384804,-30.958417849658,QSO,0.612,,,STAR,1.0,,,357.5366248732279,0.13526930785415298,G357.5365+00.1350,264.774023,-30.958608,0.3,0.3,90.0,8.909,8.928,8.888,8.897,0.032,0.04,0.03,0.025,C,76.76,2.266,48.24,1.787,32.04,0.873,17.71,0.4064,00000240,00000000,00000000,00000000,0.808357
203017301010055,264.87685515951,-30.921851886109,GALAXY,0.726,,,,,,,357.6146223717956,0.08000876638578162,G357.6147+00.0798,264.877088,-30.921805,0.3,0.3,90.0,12.688,12.598,,,0.114,0.122,,,C,2.362,0.2475,1.642,0.1842,,,,,00004400,00000600,,,0.738823
203017301010058,265.28909205712,-31.053467561873,QSO,0.502,,,,,,,357.69066458749427,-0.28935936677705476,G357.6904-00.2895,265.289116,-31.05378,0.3,0.3,90.0,11.378,11.38,11.218,11.128,0.042,0.056,0.074,0.098,C,7.898,0.3052,5.043,0.2582,3.746,0.2544,2.269,0.2041,00004240,00000040,00000000,00008000,1.127035
203017301010060,264.98903857772,-30.871715394146,GALAXY,0.494,,,STAR,1.0,,,357.70828378711326,0.025163991751741076,G357.7085+00.0253,264.98906,-30.871404,0.3,0.3,90.0,8.182,8.125,7.892,7.912,0.072,0.075,0.039,0.025,C,149.9,9.898,101.0,7.005,80.16,2.886,43.88,0.9995,00100440,00100400,00100000,00100000,1.122772
203017301010062,264.87182692294,-30.904252891603,QSO,0.45,,,,,,,357.627223258928,0.09303001468956965,G357.6275+00.0930,264.872008,-30.904015,0.3,0.3,90.0,12.427,12.394,12.407,,0.054,0.09,0.287,,C,3.005,0.1491,1.982,0.1643,1.253,0.3311,,,00000340,00004200,00000400,,1.023191
203017301010066,265.12380170274,-30.864602717748,STAR,0.683,,,STAR,1.0,,,357.77573419241537,-0.06907769654721622,G357.7758-00.0688,265.123676,-30.864387,0.3,0.3,90.0,10.479,10.577,10.443,10.632,0.047,0.055,0.06,0.079,C,18.08,0.78,10.56,0.5385,7.646,0.4246,3.584,0.2603,00000000,00004000,00000200,00000200,0.868116
203017301010080,264.94332814392,-30.82325014645,GALAXY,0.755,,,,,,,357.728465370144,0.08416973014359913,G357.7284+00.0842,264.943227,-30.823248,0.3,0.3,90.0,13.329,13.013,,,0.125,0.186,,,C,1.31,0.1509,1.121,0.1919,,,,,00004540,00004040,,,0.312617
203017301010085,265.02434620612,-30.93617527429,GALAXY,0.573,,,,,,,357.6697758919436,-0.03475265372843767,G357.6699-00.0345,265.024241,-30.935955,0.3,0.3,90.0,13.482,13.191,,,0.101,0.15,,,C,1.137,0.1056,0.9506,0.1312,,,,,00000400,00000200,,,0.856827
203017301010089,265.05459679339,-31.013397477816,GALAXY,0.599,,,STAR,1.0,,,357.61812208710626,-0.09774366521169126,G357.6181-00.0979,265.054838,-31.013449,0.3,0.3,90.0,12.723,12.783,12.398,,0.158,0.228,0.315,,C,2.288,0.332,1.385,0.2914,1.263,0.3669,,,00000400,00004400,00002400,,0.766763
203017301010105,264.91346738369,-31.144488202649,GALAXY,0.652,,,,,,,357.4428353768685,-0.06504421121251484,G357.4427-00.0653,264.913737,-31.144716,0.3,0.3,90.0,13.282,13.279,,,0.103,0.155,,,C,1.367,0.1295,0.8766,0.1251,,,,,00004240,00000200,,,1.167499
203017301010108,265.16515757144,-31.000787159043,GALAXY,0.925,,,,,,,357.6790913986476,-0.17137536039194676,G357.6789-00.1715,265.1652,-31.000965,0.3,0.3,90.0,12.681,12.523,12.721,,0.083,0.147,0.295,,C,2.378,0.1819,1.759,0.239,0.9382,0.2551,,,00104740,00000200,00000400,,0.653471
203017301010109,264.88315265469,-31.10076145266,GALAXY,0.655,,,STAR,1.0,,,357.46604369693335,-0.019801822102268662,G357.4663-00.0198,264.883343,-31.100504,0.3,0.3,90.0,13.574,13.647,,,0.107,0.227,,,A,1.045,0.1033,0.6245,0.1303,,,,,00000600,00000000,,,1.096789
203017301010118,264.91795090964,-30.968529144983,GALAXY,0.699,,,,,,,357.59386330084374,0.025326778304767348,G357.5940+00.0250,264.918321,-30.968519,0.3,0.3,90.0,12.469,12.496,11.795,,0.104,0.085,0.189,,C,2.89,0.278,1.803,0.1405,2.202,0.3842,,,00000400,00000000,00000200,,1.142663
203017301010119,265.119771456,-31.112446602845,GALAXY,0.626,,,STAR,1.0,,,357.5638079625642,-0.1976314350564883,G357.5638-00.1974,265.119601,-31.11227,0.3,0.3,90.0,13.897,,,,0.164,,,,A,0.776,0.1169,,,,,,,00004200,,,,0.824739
203017301010121,264.81378104293,-31.117570867108,QSO,0.552,,,,,,,357.42018373805126,0.021516140092438442,G357.4201+00.0215,264.81372,-31.117576,0.3,0.3,90.0,13.356,13.323,,,0.103,0.163,,,C,1.277,0.1206,0.8424,0.1267,,,,,00000200,00000200,,,0.189077
203017301010127,264.96605656883,-31.08397146932,QSO,0.558,,,,,,,357.5180294284931,-0.07098267504718053,G357.5178-00.0712,264.966176,-31.084255,0.3,0.3,90.0,13.121,12.571,,,0.116,0.097,,,C,1.586,0.1696,1.684,0.1496,,,,,00004400,00106200,,,1.085063
203028829010001,265.839986544472,-29.142364351442,QSO,0.486,,,,,,,359.5658831334125,0.31315591478676624,G359.5657+00.3132,265.839861,-29.142431,0.3,0.3,90.0,11.266,11.182,11.09,11.303,0.054,0.056,0.06,0.163,C,8.757,0.4377,6.049,0.3096,4.215,0.2334,1.932,0.2897,00100740,00104000,00000200,00000200,0.46221
203028829010007,265.996158063022,-29.0341195267773,GALAXY,0.512,,,,,,,359.7296303846888,0.25374585285515394,G359.7294+00.2539,265.995812,-29.034199,0.3,0.3,90.0,9.928,10.09,9.891,10.021,0.049,0.079,0.043,0.046,C,30.01,1.354,16.54,1.2,12.71,0.5003,6.292,0.2669,00004540,00002400,00002000,00002000,1.126396
203028829010012,265.890433537643,-28.9239420248893,GALAXY,0.515,,,STAR,1.0,,,359.77494921356606,0.39027161843335234,G359.7750+00.3901,265.890628,-28.923962,0.3,0.3,90.0,8.887,8.969,8.764,8.76,0.05,0.06,0.033,0.027,C,78.32,3.6,46.44,2.573,35.91,1.075,20.1,0.5056,00104440,00004400,00100400,00108000,0.617255
203028829010013,265.830862381536,-29.2332833570185,QSO,0.495,,,STAR,1.0,,,359.48432659222095,0.272187375399177,G359.4843+00.2721,265.830927,-29.233248,0.3,0.3,90.0,8.38,8.264,8.229,8.244,0.023,0.029,0.021,0.019,C,124.9,2.652,88.93,2.411,58.77,1.142,32.31,0.5678,00000740,00000200,00000000,00000000,0.239334
203028829010017,265.95466056335,-28.919065222222,QSO,0.698,,,,,,,359.80858841594136,0.34496636801027614,G359.8087+00.3448,265.954917,-28.918965,0.3,0.3,90.0,8.835,8.969,8.578,8.683,0.025,0.032,0.021,0.026,C,82.13,1.859,46.46,1.366,42.6,0.8167,21.58,0.5213,00004640,00004200,00000200,00000000,0.884841
203028829010021,265.860406164486,-29.0070537996816,GALAXY,0.698,,,,,,,359.6904147219745,0.3690117666528474,G359.6905+00.3692,265.860282,-29.00677,0.3,0.3,90.0,12.975,12.984,,,0.087,0.142,,,C,1.813,0.1449,1.15,0.1507,,,,,00000740,00000440,,,1.093927
203028830010013,266.59293993491,-29.269986279102,QSO,0.554,,,STAR,1.0,,,359.8003936202326,-0.3139343814777037,G359.8001-00.3140,266.592907,-29.270199,0.3,0.3,90.0,9.227,9.201,8.921,8.953,0.034,0.035,0.03,0.029,C,57.26,1.768,37.5,1.213,31.06,0.8563,16.81,0.4558,00000340,000846c0,00008200,00008400,0.772559
203028830010014,266.46335608688,-29.5120317915067,STAR,0.654,,,,,,,359.5349356825289,-0.34339594685319536,G359.5349-00.3432,266.463227,-29.511996,0.3,0.3,90.0,10.494,10.466,10.326,10.124,0.07,0.111,0.069,0.121,C,17.81,1.148,11.7,1.191,8.516,0.5446,5.718,0.6367,00000440,00000400,00008600,00000200,0.424313
203028830010017,266.573003330273,-29.5568659094904,QSO,0.47,,,,,,,359.54627030931243,-0.4481944055264329,G359.5463-00.4482,266.573102,-29.556777,0.3,0.3,90.0,10.542,10.547,10.596,,0.038,0.053,0.053,,C,17.05,0.6039,10.85,0.5278,6.641,0.3245,,,00000340,00004600,00008200,,0.444875
203028831010034,265.94807438564,-29.385888204057,GALAXY,0.674,,,,,,,359.40805861902953,0.10510104966503281,G359.4078+00.1051,265.94787,-29.386031,0.3,0.3,90.0,4.891,4.798,4.152,4.137,0.133,0.046,0.015,0.019,C,3106.0,380.7,2164.0,91.31,2510.0,35.77,1420.0,25.29,00000080,000c6080,0000a600,00008400,0.821795
203028831010039,266.10747973673,-29.379863401263,GALAXY,0.686,,,STAR,1.0,,,359.48594212721787,-0.010066387581485889,G359.4858-00.0098,266.107252,-29.379805,0.3,0.3,90.0,12.13,12.118,,,0.068,0.111,,,A,3.951,0.2486,2.556,0.2623,,,,,00000740,00080600,,,0.745088
203028843010004,265.96258352098,-28.971287860915,GALAXY,0.648,,,,,,,359.7677516611219,0.31168441849939,G359.7677+00.3119,265.962351,-28.971112,0.3,0.3,90.0,12.18,12.078,11.814,,0.087,0.105,0.234,,C,3.773,0.301,2.65,0.256,2.163,0.4662,,,00004540,00000400,00000000,,0.967818
203028843010009,266.04604943052,-29.0475069879458,STAR,0.666,,,STAR,1.0,,,359.7410743039478,0.20957734868093572,G359.7413+00.2093,266.046385,-29.047395,0.3,0.3,90.0,9.934,9.941,9.972,10.011,0.063,0.054,0.042,0.042,C,29.86,1.735,18.98,0.9427,11.8,0.4602,6.346,0.2451,00004400,00100400,00000600,00008200,1.130592
203028843010014,266.15277322694,-29.043117364279,QSO,0.865,,,STAR,1.0,,,359.7936344804757,0.1323637191343739,G359.7934+00.1324,266.152635,-29.043245,0.3,0.3,90.0,8.734,8.77,8.252,8.42,0.026,0.042,0.021,0.027,C,90.14,2.188,55.81,2.161,57.55,1.134,27.48,0.6872,00000740,00000000,00008200,00008200,0.632445
203028843010034,266.13468386005,-28.963202562002,GALAXY,0.519,,,,,,,359.85347980230233,0.18763794428342623,G359.8533+00.1878,266.13442,-28.963226,0.3,0.3,90.0,10.718,10.682,10.242,10.555,0.043,0.054,0.042,0.041,C,14.5,0.5723,9.586,0.4742,9.203,0.3563,3.847,0.1458,00000340,000807c0,00008200,00008600,0.835608
203028843015014,265.89132445702,-29.071117876567,GALAXY,0.794,,,,,,,359.6500710811524,0.3123782342716029,G359.6500+00.3125,265.89113,-29.071052,0.3,0.3,90.0,12.515,12.469,12.452,11.436,0.066,0.114,0.235,0.163,C,2.771,0.1687,1.849,0.1939,1.202,0.2604,1.709,0.2562,00004600,00000400,00000400,00008600,0.65635
203028844010010,266.469458444258,-29.4716541532401,QSO,0.614,,,STAR,1.0,,,359.57217672585585,-0.3269120321491575,G359.5720-00.3270,266.469473,-29.471833,0.3,0.3,90.0,12.761,11.93,,,0.335,0.099,,,A,2.209,0.6809,3.037,0.2774,,,,,00000400,00000600,,,0.645404
203028844010011,266.528423541191,-29.4949652806399,GALAXY,0.961,,,,,,,359.5789778030247,-0.3828747739134722,G359.5787-00.3830,266.528471,-29.49522,0.3,0.3,90.0,11.445,11.344,11.21,11.4,0.042,0.047,0.066,0.245,C,7.42,0.2868,5.213,0.2233,3.774,0.231,1.766,0.3987,00002200,00000200,00002600,00002000,0.928774
203028845010002,266.15124209791,-29.308331581472,GALAXY,0.527,,,STAR,1.0,,,359.5668619236333,-0.005166872876847871,G359.5669-00.0053,266.151468,-29.308359,0.3,0.3,90.0,12.244,11.842,11.346,,0.105,0.106,0.159,,C,3.556,0.3455,3.295,0.3228,3.329,0.486,,,00000000,00004400,00000400,,0.71612
203028845010026,266.07281307461,-29.2633032178926,GALAXY,0.95,,,,,,,359.56945052498185,0.07668727498072879,G359.5693+00.0769,266.072498,-29.263253,0.3,0.3,90.0,7.937,8.036,7.62,7.664,0.034,0.036,0.02,0.018,C,187.8,5.841,109.7,3.649,102.9,1.874,55.13,0.9147,00002740,00000740,00008000,00008400,1.005656
203028845010028,266.20640620441,-29.345400097915,QSO,0.54,,,,,,,359.5603969076472,-0.06554349080168134,G359.5602-00.0657,266.206487,-29.345632,0.3,0.3,90.0,12.835,12.37,,,0.156,0.154,,,C,2.063,0.2973,2.025,0.2879,,,,,00000340,00000600,,,0.872296
203028845010031,265.986614513199,-29.4745108464434,QSO,0.547,,,STAR,1.0,,,359.3501845401026,0.03005910970801363,G359.3500+00.0300,265.986507,-29.474623,0.3,0.3,90.0,10.036,9.957,9.603,9.623,0.079,0.063,0.056,0.038,C,27.17,1.977,18.7,1.089,16.58,0.8511,9.071,0.3152,00100540,00004440,00108600,00008600,0.52591
203032102010002,266.189237618732,-29.8458392533553,GALAXY,0.759,,,STAR,0.98,,,359.12590579733865,-0.31430453263661406,G359.1260-00.3142,266.18921,-29.845696,0.3,0.3,90.0,9.114,8.904,8.676,8.734,0.024,0.023,0.019,0.018,C,63.55,1.395,49.31,1.049,38.92,0.6796,20.59,0.3422,00000540,00004400,00000200,00008000,0.523003
203032102010007,266.206802446254,-29.7466816354098,QSO,0.532,,,STAR,1.0,,,359.2184166134065,-0.27549023691625474,G359.2186-00.2755,266.20699,-29.746509,0.3,0.3,90.0,9.322,9.295,9.303,9.24,0.072,0.036,0.028,0.038,C,52.47,3.488,34.4,1.145,21.86,0.5624,12.91,0.4521,00000400,00004400,00000400,00008400,0.854467
203032102010009,266.084038062156,-29.9142944553259,GALAXY,0.8,,,,,,,359.01985432470957,-0.27235527372130736,G359.0197-00.2723,266.083997,-29.914381,0.3,0.3,90.0,13.241,13.1,,,0.061,0.126,,,C,1.42,0.08005,1.034,0.1205,,,,,00004740,00000600,,,0.336956
203032102010016,265.71225973316,-29.757670911072,GALAXY,0.708,,,,,,,358.98396271170543,0.08436443907960711,G358.9838+00.0843,265.712216,-29.757824,0.3,0.3,90.0,13.657,13.383,,,0.079,0.119,,,C,0.9673,0.07038,0.7969,0.08746,,,,,00000200,00000200,,,0.567695
203032102010020,265.861668577626,-29.6796273776849,GALAXY,0.714,,,,,,,359.11855217101083,0.014985829253057248,G359.1184+00.0150,265.861502,-29.679685,0.3,0.3,90.0,12.481,12.136,,,0.06,0.092,,,C,2.859,0.1572,2.512,0.2121,,,,,00004740,00004400,,,0.560977
203042201010001,265.066957501901,-29.0604747347327,GALAXY,0.686,,,,,,,359.2788220755582,0.9300290365706642,G359.2787+00.9299,265.067037,-29.06057,0.3,0.3,90.0,12.951,13.05,,,0.09,0.083,,,C,1.854,0.1542,1.083,0.0829,,,,,00100200,00104200,,,0.4247
203042201010003,265.099450955924,-28.9479590284191,STAR,0.95,,,STAR,1.0,,,359.3892860730035,0.9656440002850417,G359.3891+00.9656,265.099403,-28.948073,0.3,0.3,90.0,8.845,8.822,8.782,8.778,0.04,0.038,0.033,0.024,C,81.36,3.035,53.16,1.841,35.32,1.079,19.76,0.4393,00004040,00004000,00000000,00008000,0.43743
203042201010004,264.993084994696,-29.0913948120987,GALAXY,0.542,,,STAR,0.996,,,359.2183292636396,0.9683178570498597,G359.2182+00.9684,264.992933,-29.091383,0.3,0.3,90.0,9.838,9.744,9.681,9.757,0.04,0.032,0.033,0.026,C,32.61,1.191,22.75,0.6784,15.42,0.4706,8.025,0.1951,00004540,00000040,00000000,00008000,0.479936
203042201010006,265.096330563436,-29.0646817861102,STAR,0.523,,,,,,,359.2888814770495,0.9060347997971431,G359.2888+00.9060,265.096332,-29.064698,0.3,0.3,90.0,11.224,11.164,11.011,10.968,0.065,0.053,0.089,0.065,C,9.094,0.542,6.151,0.2976,4.533,0.3726,2.629,0.1571,00104540,00000400,00008000,00008200,0.058494
203042201010007,265.063677156232,-29.0462903688658,QSO,0.529,,,STAR,1.0,,,359.28932308718413,0.9399878177636436,G359.2891+00.9399,265.063653,-29.046442,0.3,0.3,90.0,9.446,9.523,9.431,9.41,0.033,0.034,0.03,0.028,C,46.77,1.412,27.9,0.8825,19.43,0.537,11.05,0.2849,00004240,00000200,00000200,00000000,0.551258
203042201010008,265.033244222001,-28.8890417087105,QSO,0.625,,,STAR,1.0,,,359.4084682934562,1.0460290760000128,G359.4081+01.0460,265.033068,-28.889306,0.3,0.3,90.0,12.057,12.01,,,0.092,0.102,,,C,4.223,0.3593,2.823,0.2652,,,,,00000240,00000400,,,1.101652
203042201010009,265.28574794715,-29.0877195636722,GALAXY,0.388,,,,,,,359.35706390729274,0.7534297178817079,G359.3570+00.7534,265.285765,-29.087743,0.3,0.3,90.0,12.59,12.561,12.175,,0.044,0.077,0.185,,C,2.585,0.104,1.699,0.121,1.551,0.2644,,,00000740,00004540,00000400,,0.100002
203042201010010,265.023610203844,-29.0866041296942,QSO,0.602,,,,,,,359.2365599447664,0.9482619916536597,G359.2365+00.9481,265.023688,-29.086628,0.3,0.3,90.0,8.11,8.17,8.138,8.08,0.026,0.028,0.025,0.016,C,160.2,3.893,96.99,2.493,63.93,1.479,37.59,0.5689,00004540,00080080,00008000,00008000,0.259578
203042201010013,265.157485197446,-28.9142931516345,QSO,0.652,,,STAR,1.0,,,359.4447699875692,0.9404334403628318,G359.4445+00.9404,265.157353,-28.914463,0.3,0.3,90.0,8.845,8.978,8.906,8.823,0.033,0.04,0.032,0.026,C,81.39,2.506,46.05,1.706,31.51,0.923,18.95,0.4545,00004000,00004000,00000000,00008000,0.740141
203042201010014,265.00468582982,-29.126964462288,GALAXY,0.675,,,,,,,359.1935753107248,0.9408343719057756,G359.1937+00.9409,265.004642,-29.126751,0.3,0.3,90.0,12.475,12.323,12.518,,0.053,0.076,0.283,,C,2.875,0.1415,2.116,0.1484,1.131,0.2952,,,00104140,00100400,00000400,,0.780913
203042203010001,264.82601172712,-29.396987655617,GALAXY,0.493,,,,,,,358.88196686492466,0.9292055451775089,G358.8818+00.9291,264.82599,-29.397055,0.3,0.3,90.0,13.053,12.282,11.509,10.684,0.051,0.066,0.059,0.037,C,1.688,0.07978,2.197,0.1329,2.864,0.1546,3.417,0.1176,00004340,00004440,00008200,00008000,0.251971
203042203010002,264.880101155172,-29.1647917294088,STAR,0.769,,,,,,,359.10367298836013,1.0128791901035723,G359.1036+01.0128,264.880098,-29.164824,0.3,0.3,90.0,6.757,6.386,6.311,6.245,0.051,0.037,0.024,0.015,C,557.0,25.98,501.4,17.23,343.7,7.603,203.7,2.757,000044c0,000840c0,00008000,00008000,0.116601
203042203010004,264.88580648841,-29.406216987851,STAR,0.708,,,,,,,358.90188895520964,0.8801944099406794,G358.9019+00.8804,264.885597,-29.406043,0.3,0.3,90.0,11.252,11.221,11.281,11.278,0.032,0.039,0.057,0.041,C,8.869,0.2581,5.838,0.2111,3.534,0.187,1.977,0.07443,00004140,00004000,00000600,00000400,0.907614
203042203010006,264.995158469601,-29.5258643473223,GALAXY,0.659,,,STAR,0.968,,,358.85118074448707,0.7359409870020884,G358.8510+00.7359,264.995073,-29.525912,0.3,0.3,90.0,10.46,10.374,10.228,10.18,0.046,0.041,0.066,0.04,C,18.39,0.7834,12.73,0.4774,9.326,0.5653,5.432,0.1978,00004040,00000000,00000000,00000000,0.317856
203042203010007,264.84969961515,-29.550552789788,GALAXY,0.603,,,STAR,0.999,,,358.7629529645856,0.8299757152926961,G358.7631+00.8297,264.850001,-29.550492,0.3,0.3,90.0,10.289,10.36,10.17,10.246,0.041,0.046,0.053,0.045,C,21.52,0.8125,12.9,0.5413,9.834,0.4787,5.112,0.2125,00000340,00000000,00000200,00000000,0.969146
203042203010008,264.69119289991,-29.464569158789,GALAXY,0.535,,,STAR,1.0,,,358.7621769003132,0.992523941317377,G358.7619+00.9924,264.691172,-29.464825,0.3,0.3,90.0,8.399,8.361,8.083,7.809,0.036,0.036,0.029,0.019,C,122.7,4.086,81.33,2.691,67.19,1.81,48.25,0.8581,00000440,00080280,00000000,00000000,0.923503
203042203010011,264.65420952921,-29.451915698591,GALAXY,0.709,,,STAR,1.0,,,358.7556894768081,1.026509263399438,G358.7555+01.0265,264.654116,-29.452036,0.3,0.3,90.0,12.239,12.15,,,0.104,0.106,,,C,3.571,0.3433,2.482,0.2424,,,,,00004640,00004200,,,0.523213
203042203010024,264.93560345038,-29.245588671798,GALAXY,0.622,,,,,,,359.06102014598,0.9288762852291369,G359.0610+00.9291,264.935411,-29.245395,0.3,0.3,90.0,12.201,12.122,12.183,,0.093,0.156,0.23,,C,3.7,0.3157,2.546,0.3647,1.539,0.3264,,,00004540,00004540,00000400,,0.922991
203042203015014,264.941103519565,-29.5428743618228,GALAXY,0.698,,,STAR,1.0,,,358.81176975954963,0.7667355049795711,G358.8115+00.7668,264.940892,-29.543011,0.3,0.3,90.0,9.708,9.647,9.611,9.746,0.102,0.074,0.062,0.041,C,36.75,3.469,24.87,1.693,16.45,0.9336,8.101,0.3047,00006440,00002400,00000200,0000a000,0.825063
203071101010001,267.98331806946,-29.85388980217,QSO,0.718,,,STAR,1.0,,,359.92204989795374,-1.6513618575866895,G359.9220-01.6514,267.983377,-29.853956,0.3,0.3,90.0,8.489,8.561,8.526,8.43,0.024,0.043,0.024,0.021,C,113.0,2.452,67.64,2.648,44.7,0.9811,27.22,0.537,00004240,00004000,00008000,00000000,0.300994
203071101010003,267.90187993843,-29.837954270134,STAR,0.686,,,STAR,1.0,,,359.899745761133,-1.5824676565072162,G359.8997-01.5824,267.901927,-29.837943,0.3,0.3,90.0,8.748,8.643,8.661,8.69,0.041,0.042,0.027,0.026,C,89.0,3.35,62.71,2.432,39.46,0.9908,21.44,0.5124,00004400,00000000,00000000,00008000,0.152483
203071101010013,267.72566055372,-29.724012251948,GALAXY,0.662,,,STAR,0.998,,,359.9196090152299,-1.3927810550591355,G359.9194-01.3930,267.725815,-29.724312,0.3,0.3,90.0,13.248,13.026,11.858,11.708,0.092,0.121,0.222,0.094,C,1.41,0.1197,1.107,0.1229,2.077,0.4241,1.331,0.1153,00010440,00000400,00000000,00000000,1.182097
203071101010025,267.95856028878,-29.888627729809,GALAXY,0.647,,,,,,,359.8812037020857,-1.6505880702128273,G359.8813-01.6503,267.958411,-29.888379,0.3,0.3,90.0,12.216,12.081,11.687,10.948,0.054,0.071,0.093,0.057,C,3.65,0.1806,2.643,0.1725,2.431,0.2085,2.679,0.1411,00004540,00000000,00000000,00008000,1.009512
203071101010038,267.78019981087,-29.71552830954,QSO,0.504,,,,,,,359.9511210433464,-1.429154571635297,G359.9509-01.4291,267.780112,-29.715685,0.3,0.3,90.0,12.301,12.134,,11.586,0.184,0.101,,0.134,A,3.374,0.5716,2.517,0.2334,,,1.489,0.1839,00002040,00102540,,0000a000,0.627345
203071101010055,267.84506784607,-29.768203326803,GALAXY,0.571,,,,,,,359.93459242110634,-1.5044799457490696,G359.9344-01.5043,267.844871,-29.768215,0.3,0.3,90.0,12.488,12.52,,12.011,0.067,0.092,,0.15,C,2.839,0.1744,1.763,0.1497,,,1.006,0.139,00004540,00004140,,00008000,0.616415
203071101010058,268.0253647021,-29.813980450151,GALAXY,0.638,,,,,,,359.97499363139144,-1.6624266858754067,G359.9747-01.6625,268.025341,-29.814263,0.3,0.3,90.0,13.602,13.517,,,0.103,0.173,,,C,1.018,0.09629,0.7043,0.1125,,,,,00000600,00000000,,,1.019813
203071101010069,267.97013087559,-29.887291091515,GALAXY,0.527,,,STAR,1.0,,,359.8874680683166,-1.6585386902074488,G359.8873-01.6584,267.970006,-29.887322,0.3,0.3,90.0,12.221,12.414,,,0.105,0.109,,,C,3.632,0.3503,1.945,0.1955,,,,,00104240,00004000,,,0.405319
