srcid,sc_ra,sc_dec,Class_x,Px,Class_xo,Pxo,Class_xi,Pxi,Class_xio,Pxio,GAL_LONG,GAL_LAT,GLIMPSE,RAdeg,DEdeg,errHalfMaj,errHalfMin,errPosAng,3.6mag,4.5mag,5.8mag,8.0mag,e_3.6mag,e_4.5mag,e_5.8mag,e_8.0mag,C,F(3.6),e_F(3.6),F(4.5),e_F(4.5),F(5.8),e_F(5.8),F(8.0),e_F(8.0),q_3.6mag,q_4.5mag,q_5.8mag,q_8.0mag,angDist
208016805010013,266.61104301704,-30.42321426889,GALAXY,0.633,,,STAR,1.0,,,358.8231082719257,-0.9264828990014061,G358.8231-00.9264,266.611067,-30.423181,0.3,0.3,90.0,8.647,8.694,8.624,8.639,0.068,0.095,0.036,0.028,C,97.68,6.093,59.82,5.208,40.84,1.372,22.45,0.5739,00000600,00000400,00000000,00000000,0.140941
208016806010002,266.84232976585,-29.677902516958,STAR,0.61,,,STAR,1.0,,,359.56426477129946,-0.7111515169413739,G359.5642-00.7111,266.842343,-29.677945,0.3,0.3,90.0,9.838,9.808,9.78,9.833,0.032,0.038,0.028,0.023,C,32.61,0.9755,21.45,0.7419,14.08,0.3567,7.478,0.1569,00004400,00004600,00000000,00000000,0.158579
208016806010011,266.99906562017,-29.853543246239,GALAXY,0.777,,,STAR,0.999,,,359.48430228317835,-0.9184395180885578,G359.4843-00.9184,266.999126,-29.853558,0.3,0.3,90.0,12.245,12.115,,,0.094,0.138,,,C,3.551,0.3072,2.563,0.3246,,,,,00000640,00000640,,,0.19568
208016808010042,267.09517526849,-29.511955436802,STAR,0.635,,,STAR,1.0,,,359.8199892304124,-0.8135863492085257,G359.8200-00.8135,267.095196,-29.511915,0.3,0.3,90.0,11.426,11.346,11.508,11.288,0.052,0.043,0.093,0.074,C,7.553,0.3613,5.201,0.2054,2.868,0.246,1.958,0.1344,00104740,00104440,00000600,00008401,0.159519
208016808010057,266.93100868077,-29.337604818727,GALAXY,0.531,,,,,,,359.8954123612788,-0.6010862851467648,G359.8953-00.6010,266.930957,-29.337615,0.3,0.3,90.0,11.583,11.591,11.566,,0.079,0.086,0.15,,C,6.534,0.4784,4.149,0.3305,2.719,0.3762,,,00000400,00000600,00000600,,0.166048
208016808010071,267.00348945271,-29.278442837055,QSO,0.761,,,STAR,1.0,,,359.9787334280931,-0.6246062507511884,G359.9787-00.6245,267.003468,-29.278391,0.3,0.3,90.0,11.174,11.077,11.141,11.009,0.04,0.049,0.063,0.05,C,9.525,0.3529,6.663,0.2982,4.019,0.2347,2.532,0.116,00000340,00104600,00000201,00000600,0.198348
208016808010074,267.14329442746,-29.39861892508,GALAXY,0.652,,,,,,,359.93870846845664,-0.7910204886167156,G359.9387-00.7909,267.143287,-29.398584,0.3,0.3,90.0,11.771,11.735,11.521,11.617,0.065,0.078,0.118,0.11,C,5.497,0.3298,3.635,0.2611,2.832,0.3078,1.446,0.146,00004340,00104200,00102600,00000400,0.127874
208016808010097,267.07115622373,-29.329817909571,STAR,0.487,,,STAR,1.0,,,359.965212381748,-0.7016680109630217,G359.9651-00.7016,267.071135,-29.329853,0.3,0.3,90.0,10.9,10.89,10.728,10.743,0.049,0.042,0.04,0.076,C,12.27,0.5577,7.918,0.3056,5.881,0.2177,3.235,0.226,00104340,00004400,00008600,00008200,0.142932
208016814010007,267.31006955289,-29.674021946571,GALAXY,0.748,,,,,,,359.7773481041169,-1.0572363138760064,G359.7773-01.0571,267.310027,-29.673977,0.3,0.3,90.0,13.849,13.68,12.092,12.486,0.076,0.165,0.243,0.316,C,0.8105,0.05701,0.6059,0.09209,1.674,0.3746,0.6495,0.1893,00000200,00000600,0000a200,00000400,0.209699
208016816010027,267.41460900179,-30.210283051743,QSO,0.596,,,STAR,1.0,,,359.3637848489697,-1.4105450474876584,G359.3637-01.4105,267.414568,-30.210345,0.3,0.3,90.0,11.955,12.076,12.114,12.336,0.059,0.074,0.113,0.201,C,4.639,0.2517,2.655,0.1803,1.641,0.1708,0.7456,0.1381,00100200,00000440,00000000,00008000,0.257092
208016816010040,267.67417424617,-30.271227624411,GALAXY,0.556,,,STAR,1.0,,,359.42639968451783,-1.6343333047786077,G359.4264-01.6343,267.674197,-30.271233,0.3,0.3,90.0,8.248,8.374,8.221,8.155,0.028,0.036,0.026,0.018,C,141.0,3.618,80.32,2.654,59.21,1.435,35.08,0.5905,00000440,00000000,00008000,00008000,0.073184
208016817010001,267.5292241986,-30.031729735064,QSO,0.695,,,STAR,1.0,,,359.5679719645275,-1.404028500032851,G359.5679-01.4040,267.529266,-30.031804,0.3,0.3,90.0,9.555,9.596,9.581,9.528,0.038,0.047,0.033,0.031,C,42.3,1.477,26.08,1.132,16.91,0.5173,9.908,0.2871,00000240,00004000,00008000,00000000,0.297459
208016817010002,267.46295120782,-29.936614697933,STAR,0.569,,,STAR,1.0,,,359.62019120755053,-1.305963840908876,G359.6202-01.3060,267.46304,-29.936638,0.3,0.3,90.0,10.169,10.133,10.183,10.214,0.05,0.046,0.035,0.044,C,24.04,1.096,15.9,0.6757,9.714,0.3107,5.267,0.213,00004540,00104000,00008000,00008000,0.289763
208016817010004,267.67694891999,-29.974960997092,QSO,0.421,,,STAR,1.0,,,359.6822856065057,-1.4848321070189885,G359.6822-01.4848,267.676942,-29.974975,0.3,0.3,90.0,11.391,11.42,11.417,11.337,0.136,0.086,0.079,0.096,C,7.798,0.9782,4.857,0.3851,3.119,0.227,1.871,0.1654,00004540,00100440,00000000,00008000,0.054668
208016817010088,267.52092056386,-29.963708637855,GALAXY,0.65,,,STAR,1.0,,,359.6227005245753,-1.3629783393164738,G359.6227-01.3629,267.520901,-29.96366,0.3,0.3,90.0,10.827,10.769,10.675,10.806,0.064,0.068,0.067,0.052,C,13.12,0.7715,8.851,0.5581,6.177,0.3788,3.052,0.145,00004540,00100440,00000000,00008000,0.185453
208016817010100,267.87477413118,-29.868593204871,STAR,0.55,,,,,,,359.8613861620392,-1.577876904954771,G359.8613-01.5779,267.874807,-29.868617,0.3,0.3,90.0,13.494,13.817,,,0.106,0.266,,,A,1.124,0.11,0.5344,0.1309,,,,,00000200,00000000,,,0.133516
200074207010001,210.62104799488,-62.340735902607,STAR,0.942,,,STAR,1.0,,,311.07345327881944,-0.597321728287991,G311.0734-00.5972,210.621025,-62.340699,0.3,0.3,90.0,8.666,8.678,8.574,8.601,0.037,0.041,0.032,0.03,C,95.95,3.289,60.72,2.285,42.78,1.255,23.27,0.6448,00000000,00000000,00000000,00000000,0.138403
200074207010047,210.35875534074,-62.143911499306,QSO,0.58,,,,,,,311.008871781849,-0.37485408134331577,G311.0089-00.3748,210.358871,-62.143863,0.3,0.3,90.0,13.562,13.494,,,0.103,0.139,,,C,1.056,0.1006,0.7197,0.09196,,,,,00000040,00000000,,,0.261477
200074208010037,209.65559470268,-61.805860769851,QSO,0.498,,,STAR,1.0,,,310.7787672675723,0.03803946752032802,G310.7787+00.0380,209.655655,-61.805845,0.3,0.3,90.0,10.753,10.862,10.635,10.955,0.04,0.061,0.067,0.086,C,14.04,0.5227,8.122,0.4585,6.405,0.3933,2.661,0.2114,00000240,00000000,00000000,00000400,0.117045
200074209010002,210.07243048279,-61.481018354798,STAR,0.87,,,,,,,311.05447200224006,0.3001552945752918,G311.0544+00.3001,210.072322,-61.481004,0.3,0.3,90.0,5.789,5.82,5.62,5.673,0.056,0.05,0.033,0.028,C,1358.0,70.05,844.3,39.25,649.8,19.89,345.1,8.955,00004080,00004480,00008200,00008000,0.193671
200074209010010,210.30674146621,-61.469239867577,STAR,0.462,,,,,,,311.16548514607916,0.28184839916849064,G311.1654+00.2818,210.306742,-61.469259,0.3,0.3,90.0,11.984,11.964,11.918,,0.049,0.077,0.136,,C,4.518,0.2043,2.945,0.2079,1.966,0.2455,,,00100000,00004000,00000000,,0.068967
200074209010015,210.34570798214,-61.482478211479,QSO,0.576,,,STAR,1.0,,,311.1798803086341,0.2641203976609518,G311.1798+00.2640,210.345657,-61.482555,0.3,0.3,90.0,9.654,9.685,9.645,9.578,0.046,0.052,0.053,0.039,C,38.63,1.633,24.02,1.16,15.95,0.7741,9.457,0.3372,00000000,00004000,00000000,00000000,0.290046
200074209010031,210.05493686901,-61.301633664871,STAR,0.508,,,STAR,1.0,,,311.0936141391355,0.4754179389365693,G311.0936+00.4753,210.054947,-61.301688,0.3,0.3,90.0,14.322,14.082,,,0.134,0.192,,,C,0.5244,0.06477,0.4187,0.07399,,,,,00004000,00000000,,,0.196215
200074210010005,209.4150381772,-60.942297877846,STAR,0.794,,,STAR,1.0,,,310.8878997717969,0.9023954665550407,G310.8879+00.9023,209.415122,-60.942337,0.3,0.3,90.0,9.518,9.599,9.549,9.545,0.042,0.048,0.035,0.044,C,43.78,1.709,26.01,1.15,17.42,0.5657,9.755,0.3947,00004000,00000000,00000000,00000000,0.203395
200074216010004,211.34844182039,-62.147001628291,STAR,0.573,,,STAR,1.0,,,311.4526199047705,-0.5049596588209918,G311.4526-00.5048,211.348437,-62.14692,0.3,0.3,90.0,10.303,10.314,10.234,10.293,0.053,0.067,0.055,0.063,C,21.24,1.04,13.45,0.8263,9.269,0.4671,4.894,0.2855,00000140,00000000,00000000,00008000,0.294094
200074216010007,210.95240310939,-61.944507948569,STAR,0.692,,,STAR,1.0,,,311.3309179501822,-0.25867068863007,G311.3308-00.2587,210.952381,-61.944544,0.3,0.3,90.0,9.136,9.122,9.094,9.033,0.048,0.06,0.046,0.036,C,62.26,2.758,40.34,2.234,26.5,1.133,15.63,0.5253,00000000,00000000,00000000,00000000,0.134979
200074216010013,211.37321877974,-62.009196363145,QSO,0.675,,,,,,,311.5026710479235,-0.3760413332118721,G311.5026-00.3760,211.373176,-62.009203,0.3,0.3,90.0,13.406,13.46,,,0.099,0.154,,,C,1.22,0.1112,0.7419,0.1049,,,,,00010000,00000000,,,0.075921
200074216010017,210.97174763823,-62.012245016948,GALAXY,0.6,,,,,,,311.32091952545085,-0.32627940803849487,G311.3209-00.3263,210.971865,-62.012254,0.3,0.3,90.0,9.552,9.532,9.537,9.65,0.055,0.088,0.059,0.102,A,42.44,2.15,27.65,2.252,17.61,0.9509,8.849,0.8329,00080400,00080000,00080200,00088200,0.200791
200074217010005,210.63111576471,-61.657484442514,STAR,0.769,,,STAR,1.0,,,311.26355990669884,0.05896750591390167,G311.2635+00.0589,210.631187,-61.657464,0.3,0.3,90.0,10.988,10.873,10.864,10.918,0.07,0.104,0.074,0.08,C,11.31,0.7267,8.043,0.7672,5.19,0.3536,2.752,0.2026,00002000,00002000,00002000,00002000,0.142154
200074217010007,210.59209673587,-61.686089660381,STAR,0.837,,,,,,,311.2379770119024,0.03645987368965785,G311.2379+00.0364,210.59203,-61.686066,0.3,0.3,90.0,12.005,,11.461,,0.175,,0.168,,A,4.432,0.7125,,,2.995,0.4633,,,00084240,,00000000,,0.142133
200074218010001,210.447849734266,-61.3874413764835,STAR,0.935,,,STAR,1.0,,,311.25241900492426,0.34257799976616476,G311.2524+00.3425,210.447923,-61.387457,0.3,0.3,90.0,9.53,9.485,9.368,9.425,0.036,0.048,0.044,0.039,C,43.31,1.45,28.88,1.282,20.58,0.8315,10.89,0.389,00000000,00000000,00000200,00000000,0.138198
200074219010004,210.36103753296,-61.070606783456,QSO,0.712,,,STAR,1.0,,,311.2971763435438,0.6590063717629935,G311.2971+00.6589,210.360991,-61.070629,0.3,0.3,90.0,13.175,13.14,,,0.073,0.113,,,C,1.509,0.101,0.9968,0.1042,,,,,00000000,00000000,,,0.113857
200074220010001,210.76634956497,-60.5028839072914,GALAXY,0.651,,,,,,,311.6413238899944,1.1519872860393237,G311.6413+01.1520,210.766467,-60.502851,0.3,0.3,90.0,5.435,5.971,5.477,5.421,0.054,0.084,0.049,0.035,A,1882.0,94.21,734.7,56.91,741.1,33.35,435.1,13.9,00004000,00004400,00008000,00008000,0.23964
200074250010002,211.24608860504,-61.215323408256,QSO,0.51,,,STAR,1.0,,,311.6682841874021,0.40271381888661395,G311.6682+00.4027,211.246108,-61.215326,0.3,0.3,90.0,12.981,12.72,12.215,,0.103,0.128,0.23,,C,1.803,0.1705,1.467,0.1734,1.495,0.3167,,,00100040,00000000,00002400,,0.034937
200221401010001,248.468314810444,-48.1112438304559,STAR,0.769,,,,,,,336.36614739972805,-0.21814637401064285,G336.3661-00.2180,248.468237,-48.111199,0.3,0.3,90.0,6.735,5.928,5.317,5.232,0.313,0.085,0.028,0.025,C,568.4,164.0,764.6,60.02,858.6,22.32,517.7,12.02,000044c0,00084480,00008200,00008000,0.247126
200361402010020,201.94108485341,-62.256259130886,STAR,0.632,,,,,,,307.14575745501975,0.3179117859474541,G307.1457+00.3179,201.941017,-62.256247,0.3,0.3,90.0,12.36,12.277,12.248,,0.063,0.082,0.287,,C,3.196,0.1856,2.207,0.1677,1.451,0.3837,,,00000040,00000000,00002200,,0.121892
200361402010056,202.00804738795,-62.221260016665,QSO,0.563,,,,,,,307.1815714562261,0.34816366858151865,G307.1816+00.3481,202.008215,-62.221246,0.3,0.3,90.0,13.795,13.822,,,0.107,0.168,,,C,0.8525,0.0837,0.5318,0.08211,,,,,00000000,00004000,,,0.285628
200741401010002,243.341280121486,-52.3265556802196,GALAXY,0.435,,,STAR,0.999,,,331.06457204250916,-0.8481221947862106,G331.0645-00.8480,243.341217,-52.326531,0.3,0.3,90.0,,11.105,,10.884,,0.05,,0.075,A,,,6.492,0.3008,,,2.841,0.1971,,00000040,,00008000,0.16469
200879401010001,249.98700184738,-47.783714243786,STAR,0.863,,,,,,,337.2919091507181,-0.75202562190694,G337.2918-00.7520,249.986935,-47.783748,0.3,0.3,90.0,6.196,5.929,6.259,6.201,0.098,0.076,0.055,0.062,C,933.2,84.02,763.9,53.8,360.7,18.16,212.1,12.16,00104080,000000c0,00008000,00008000,0.202533
200879401010016,249.9927023072,-48.049565001431,STAR,0.669,,,,,,,337.09567827824776,-0.9314497225995079,G337.0955-00.9314,249.992632,-48.049632,0.3,0.3,90.0,6.526,6.045,5.585,5.597,0.08,0.05,0.03,0.027,C,689.0,50.87,686.1,31.7,670.8,18.49,370.0,9.143,00004480,00004480,00008200,00008000,0.294607
200879402010001,206.635625622793,-62.9233903192476,QSO,0.525,,,,,,,309.1550455029169,-0.7193572033193109,G309.1550-00.7192,206.635653,-62.923326,0.3,0.3,90.0,6.505,6.272,6.095,5.783,0.067,0.072,0.031,0.028,C,702.0,43.49,556.6,36.71,419.4,11.99,311.7,8.015,000040c0,00000080,00008000,00008000,0.235806
200879402010006,206.414266185781,-62.8603722575502,STAR,0.509,,,STAR,1.0,,,309.06967889116896,-0.6365382114401233,G309.0696-00.6364,206.414177,-62.860322,0.3,0.3,90.0,12.086,12.15,11.968,,0.067,0.09,0.129,,C,4.114,0.2531,2.48,0.2067,1.878,0.2238,,,00000200,00000000,00000000,,0.232841
200879402010012,206.587541750337,-62.7603300654932,STAR,0.645,,,,,,,309.1680961322715,-0.5553448564184711,G309.1680-00.5553,206.587535,-62.760384,0.3,0.3,90.0,12.323,12.196,12.275,,0.068,0.099,0.164,,C,3.308,0.2063,2.377,0.2165,1.415,0.2142,,,00002000,00102000,00002400,,0.194361
200879402010021,206.588253639134,-62.8149024000397,QSO,0.448,,,,,,,309.1568868216211,-0.608754687012829,G309.1568-00.6087,206.588257,-62.814923,0.3,0.3,90.0,13.11,13.155,12.73,11.998,0.089,0.145,0.277,0.241,C,1.601,0.1314,0.9833,0.1311,0.93,0.2372,1.018,0.2259,00004000,00004000,00000000,00000200,0.074547
200879402010060,206.652294206358,-62.9095593662149,STAR,0.444,,,,,,,309.1653958926385,-0.7074502917134138,G309.1654-00.7074,206.652468,-62.909564,0.3,0.3,90.0,6.095,5.845,5.739,5.718,0.038,0.054,0.027,0.026,C,1025.0,35.96,825.2,40.91,582.0,14.67,330.9,7.913,000c4480,00004080,00008000,00008000,0.285358
200928201010001,195.698605832239,-63.8357237278477,QSO,0.55,,,,,,,304.18360268650883,-0.9915795610372115,G304.1836-00.9916,195.69864,-63.835765,0.3,0.3,90.0,6.763,6.526,6.248,5.901,0.049,0.042,0.036,0.024,C,554.0,24.99,440.7,16.92,364.2,12.04,279.8,6.174,00004080,00004000,00008000,00008000,0.158243
200928201010002,195.494573794284,-63.9690608075734,GALAXY,0.492,,,,,,,304.0882458307664,-1.120980765371766,G304.0882-01.1210,195.494648,-63.969128,0.3,0.3,90.0,10.963,10.732,10.498,10.34,0.063,0.122,0.084,0.105,C,11.57,0.673,9.157,1.025,7.269,0.5594,4.69,0.4552,00000000,00000000,00000000,00008000,0.268833
200928201010003,195.939713748666,-63.9257830833734,STAR,0.546,,,STAR,1.0,,,304.28551358595325,-1.0864220893292749,G304.2855-01.0863,195.939757,-63.925707,0.3,0.3,90.0,11.263,,11.074,,0.045,,0.079,,C,8.776,0.3671,,,4.276,0.3131,,,00004000,,00002000,,0.282423
200928201010004,195.988611936898,-63.945850297519,STAR,0.685,,,STAR,1.0,,,304.3060096721885,-1.107501769812908,G304.3060-01.1074,195.988686,-63.945793,0.3,0.3,90.0,10.909,,11.194,,0.05,,0.061,,C,12.16,0.5606,,,3.828,0.214,,,00000000,,00000000,,0.23716
200928201010015,195.70524957743,-63.874042768222,GALAXY,0.666,,,GALAXY,0.531,,,304.1848361186128,-1.0299904770027195,G304.1849-01.0299,195.705431,-63.874045,0.3,0.3,90.0,11.316,,10.585,,0.047,,0.061,,C,8.361,0.3627,,,6.711,0.3756,,,00000000,,00000000,,0.287688
200928203010025,195.755691731909,-63.7915884984209,GALAXY,0.794,,,,,,,304.2107385620004,-0.9486099488866617,G304.2107-00.9485,195.755692,-63.791531,0.3,0.3,90.0,7.735,7.91,7.692,7.651,0.045,0.038,0.037,0.018,C,226.2,9.384,123.2,4.303,96.39,3.292,55.83,0.9132,00002000,00006000,00008000,00000000,0.207114
200936701010024,258.62021971724,-39.408930241797,QSO,0.547,,,STAR,1.0,,,347.7240394193965,-0.4110663308596725,G347.7240-00.4111,258.620242,-39.408978,0.3,0.3,90.0,12.491,12.596,12.172,,0.071,0.11,0.142,,C,2.832,0.1846,1.644,0.1662,1.556,0.2032,,,00004000,00004000,00008000,,0.182823
200936703010039,258.16093353777,-39.822382926806,QSO,0.516,,,STAR,1.0,,,347.1816549894471,-0.3668777651618818,G347.1816-00.3668,258.160891,-39.822391,0.3,0.3,90.0,11.391,11.37,11.079,11.749,0.058,0.046,0.09,0.191,C,7.8,0.4164,5.089,0.2157,4.258,0.3511,1.281,0.2251,00006000,00006040,00002000,00002400,0.12103
200936704010009,258.887563953311,-40.0389620537192,GALAXY,0.835,,,,,,,347.3320389243983,-0.9454612053544093,G347.3320-00.9454,258.887587,-40.038999,0.3,0.3,90.0,12.301,12.074,12.175,,0.076,0.107,0.185,,C,3.374,0.2368,2.662,0.2635,1.551,0.2644,,,00000040,00002000,00002000,,0.147355
200936705010007,258.30014908809,-39.6937027055853,STAR,0.544,,,,,,,347.3486686360346,-0.37783050098725646,G347.3486-00.3779,258.300226,-39.693745,0.3,0.3,90.0,7.952,7.964,7.944,7.908,0.043,0.044,0.027,0.026,C,185.2,7.293,117.2,4.792,76.42,1.905,44.04,1.063,00004040,00000040,00000000,00008000,0.261843
200936705010041,258.572078716152,-39.8951636403601,GALAXY,0.774,,,,,,,347.30782283673386,-0.6651845256027018,G347.3078-00.6651,258.572052,-39.895157,0.3,0.3,90.0,9.16,9.178,9.109,9.039,0.036,0.041,0.04,0.034,C,60.91,2.016,38.3,1.44,26.12,0.9727,15.54,0.4864,00000200,00002000,00002000,00002000,0.077583
200986101010006,246.976405571759,-48.9825604483948,STAR,0.74,,,STAR,1.0,,,335.05472374328247,-0.09685095274200521,G335.0547-00.0968,246.976455,-48.982539,0.3,0.3,90.0,10.203,10.213,10.19,10.125,0.046,0.056,0.067,0.047,C,23.31,0.9783,14.77,0.7615,9.652,0.5941,5.715,0.247,00000200,00004200,00000000,00008000,0.139832
200986101010011,247.06652817211,-49.199494892777,GALAXY,0.638,,,,,,,334.93907058937606,-0.2896413134148001,G334.9391-00.2896,247.066592,-49.199444,0.3,0.3,90.0,13.443,13.191,,,0.083,0.123,,,C,1.179,0.09032,0.9506,0.1076,,,,,00000200,00000000,,,0.23669
200986102010036,247.0059493696,-49.409614320175,GALAXY,0.43,,,,,,,334.7600924203788,-0.40659600107567134,G334.7600-00.4065,247.005918,-49.4096,0.3,0.3,90.0,13.777,13.712,,,0.076,0.212,,,C,0.8667,0.06101,0.5883,0.1149,,,,,00004000,00004004,,,0.089669
200986102010060,246.770546306653,-49.182915044849,GALAXY,0.543,,,STAR,1.0,,,334.8168899442636,-0.13876366629349607,G334.8168-00.1387,246.770452,-49.182891,0.3,0.3,90.0,12.974,13.046,,,0.164,0.141,,,C,1.815,0.2734,1.087,0.1414,,,,,00006040,00006400,,,0.238136
201032611010007,249.17013954977,-45.990965605973,QSO,0.614,,,,,,,338.25282338072424,0.8611098649623109,G338.2527+00.8610,249.170157,-45.991026,0.3,0.3,90.0,11.53,11.483,11.55,11.501,0.042,0.049,0.078,0.099,C,6.861,0.2659,4.585,0.2075,2.758,0.1987,1.609,0.1472,00000000,00002000,00002200,00002400,0.221889
201091002010043,201.889990827955,-62.2838763573634,GALAXY,0.447,,,,,,,307.11834840761884,0.29389735200380024,G307.1182+00.2939,201.889842,-62.283858,0.3,0.3,90.0,13.472,13.408,12.809,,0.069,0.117,0.287,,C,1.148,0.07333,0.7787,0.08382,0.8651,0.2283,,,00000000,00000000,00002000,,0.257801
201091101010001,181.3279287155,-62.052804238587,QSO,0.812,,,STAR,1.0,,,297.5560112198078,0.33652981347866917,G297.5560+00.3364,181.328046,-62.052864,0.3,0.3,90.0,9.565,9.288,9.024,8.626,0.049,0.049,0.051,0.03,C,41.92,1.892,34.61,1.555,28.24,1.327,22.74,0.6209,00000000,00004000,00000000,00000000,0.292281
201091101010004,181.3552695278,-62.084529596369,QSO,0.607,,,STAR,1.0,,,297.5742523678489,0.3075853275819448,G297.5742+00.3075,181.355318,-62.084578,0.3,0.3,90.0,10.766,10.74,10.664,10.62,0.05,0.063,0.067,0.047,C,13.87,0.6436,9.088,0.5238,6.237,0.3875,3.622,0.1554,00000000,00000000,00000000,00000000,0.192624
201091101010008,181.18983038921,-61.844216300877,QSO,0.618,,,STAR,1.0,,,297.45478285723374,0.5301269532596865,G297.4547+00.5300,181.189808,-61.844273,0.3,0.3,90.0,10.819,10.838,10.757,10.671,0.058,0.063,0.07,0.052,C,13.22,0.7094,8.302,0.4812,5.728,0.3667,3.456,0.1658,00004000,00000000,00000000,00000000,0.207562
201091101010012,181.55605351406,-61.935412461231,STAR,0.581,,,STAR,0.971,,,297.640774029131,0.47095763118676437,G297.6407+00.4709,181.555977,-61.935408,0.3,0.3,90.0,13.128,13.033,,,0.095,0.129,,,C,1.575,0.1379,1.1,0.131,,,,,00000000,00000000,,,0.130405
201091101010027,180.9356984825,-61.990526658437,QSO,0.392,,,,,,,297.3637677922633,0.3644918147167457,G297.3637+00.3644,180.935682,-61.990562,0.3,0.3,90.0,12.37,12.596,12.345,,0.056,0.117,0.165,,C,3.167,0.1634,1.644,0.1774,1.326,0.2015,,,00100000,00000000,00000000,,0.130091
201091101010032,181.49200609962,-62.071912052232,STAR,0.515,,,STAR,1.0,,,297.6350510771589,0.3313034996570348,G297.6349+00.3313,181.491881,-62.071865,0.3,0.3,90.0,9.226,9.23,9.208,9.209,0.063,0.073,0.04,0.043,C,57.31,3.346,36.53,2.461,23.85,0.8788,13.29,0.5241,00000040,00006000,00002000,00002000,0.27075
201091101010068,181.24188416934,-62.122540057266,GALAXY,0.785,,,,,,,297.52883199406284,0.26072214132366306,G297.5288+00.2607,181.24188,-62.122494,0.3,0.3,90.0,15.117,14.432,,12.198,0.226,0.35,,0.093,A,0.2522,0.05261,0.3033,0.09775,,,0.8472,0.07261,00000000,00000000,,00000000,0.166023
201094801010002,190.9626200836,-63.0874368494353,QSO,0.429,,,,,,,302.07346761049484,-0.2283369422614996,G302.0734-00.2283,190.962606,-63.087496,0.3,0.3,90.0,7.216,6.821,6.506,6.214,0.041,0.047,0.06,0.026,C,364.9,13.78,335.9,14.57,287.2,15.75,209.6,4.938,00004000,00004000,00018000,00008000,0.214334
201094801010007,191.130063569817,-62.953237925745,QSO,0.535,,,STAR,0.979,,,302.1456235980244,-0.09205223775810803,G302.1456-00.0921,191.13013,-62.953308,0.3,0.3,90.0,12.169,12.054,12.079,11.996,0.063,0.073,0.12,0.183,C,3.811,0.222,2.709,0.1813,1.695,0.1878,1.021,0.1724,00004000,00004000,00000000,00000000,0.274696
201094801010013,191.061618168812,-63.2655913247655,GALAXY,0.505,,,STAR,1.0,,,302.1232336195957,-0.4051363381367289,G302.1232-00.4051,191.061722,-63.265573,0.3,0.3,90.0,11.085,11.048,10.964,10.855,0.052,0.062,0.076,0.06,C,10.34,0.4984,6.847,0.3887,4.734,0.3302,2.919,0.1619,00000000,00000000,00000000,00000000,0.180658
201094801010017,190.988614509568,-63.1638657790877,QSO,0.578,,,STAR,0.864,,,302.08744924916516,-0.30438936484878404,G302.0875-00.3044,190.988747,-63.163878,0.3,0.3,90.0,12.933,12.833,,12.635,0.076,0.109,,0.28,C,1.885,0.1315,1.322,0.1331,,,0.5664,0.146,00000000,00000000,,00000000,0.219556
201094801010026,190.837338267475,-63.0154144297419,STAR,0.428,,,STAR,1.0,,,302.01452528543683,-0.15807571229667186,G302.0145-00.1579,190.837332,-63.015333,0.3,0.3,90.0,12.938,12.943,,,0.071,0.122,,,C,1.876,0.123,1.195,0.1342,,,,,00000000,00000000,,,0.293122
201094801010036,190.90649327631,-63.1575296129616,QSO,0.559,,,GALAXY,0.929,,,302.0502000509163,-0.299156926733592,G302.0501-00.2990,190.906488,-63.157458,0.3,0.3,90.0,13.108,13.078,12.961,12.48,0.062,0.133,0.322,0.228,C,1.605,0.09143,1.055,0.1294,0.7523,0.2231,0.6535,0.1372,00000000,00000000,00000000,00000000,0.258141
201094802010028,190.985326976253,-63.0812335426245,QSO,0.482,,,STAR,1.0,,,302.08356055195463,-0.22183529914914646,G302.0835-00.2218,190.985311,-63.081284,0.3,0.3,90.0,9.337,9.264,9.199,9.206,0.054,0.056,0.039,0.041,C,51.73,2.553,35.41,1.815,24.06,0.87,13.33,0.5034,00000000,00000000,00000000,00000000,0.183661
201094802010103,191.068803415834,-63.1122206826107,GALAXY,0.486,,,,,,,302.1221993238544,-0.2517349445653109,G302.1222-00.2517,191.068935,-63.112187,0.3,0.3,90.0,13.176,13.072,,,0.094,0.141,,,C,1.507,0.1302,1.061,0.1376,,,,,00004000,00000000,,,0.246
201094901010029,253.582088277058,-41.8199004891476,QSO,0.541,,,,,,,343.4873110897114,1.163918020848521,G343.4873+01.1638,253.582155,-41.819882,0.3,0.3,90.0,,,,4.461,,,,0.027,A,,,,,,,1054.0,26.24,,,,00008000,0.190913
201094901010046,253.688649937444,-41.8791402085452,QSO,0.552,,,STAR,1.0,,,343.49127379806475,1.0649510033630252,G343.4912+01.0650,253.688592,-41.879108,0.3,0.3,90.0,,11.451,,11.27,,0.075,,0.074,A,,,4.721,0.3262,,,1.99,0.1365,,00004000,,00000200,0.194003
201094901010164,253.625229027431,-41.9346911700152,QSO,0.583,,,STAR,0.995,,,343.4183858061132,1.0666565130544583,G343.4184+01.0666,253.625255,-41.934656,0.3,0.3,90.0,10.749,10.464,10.03,9.821,0.054,0.072,0.065,0.042,C,14.09,0.696,11.72,0.7772,11.19,0.6691,7.566,0.2925,00004000,00004000,00008000,00000000,0.144524
