srcid,sc_ra,sc_dec,Class_x,Px,Class_xo,Pxo,Class_xi,Pxi,Class_xio,Pxio,GAL_LONG,GAL_LAT,srcid_x,RAJ2000,DEJ2000,iauname,PriOrSec,mClass,Zmag3,e_Zmag3,Zperrbits,Ymag3,e_Ymag3,Yperrbits,Jmag3,e_Jmag3,Jperrbits,Hmag3,e_Hmag3,Hperrbits,Ksmag3,e_Ksmag3,Ksperrbits,angDist
203027301010053,229.16436731247,-59.287783014996,GALAXY,0.4,,,,,,,320.53925919335643,-1.4741068355909732,515822175782,229.164483,-59.287757,VVV J151639.47-591715.92,0,-1,12.921,0.001,16,12.683,0.001,16,12.414,0.001,16,12.661,0.002,16,12.047,0.002,16,0.231559
203031001010004,249.81032202108,-47.005857023904,STAR,0.5,,,,,,,337.79325718887463,-0.1453680291201017,515738923477,249.810332,-47.005814,VVV J163914.47-470020.93,0,-1,13.284,0.001,16,13.004,0.001,16,12.574,0.001,16,12.119,0.002,65552,11.885,0.002,65536,0.155569
203031001010008,249.95900464258,-46.877594050346,QSO,0.609,,,,,,,337.9565521772301,-0.13583225333563942,515738534312,249.958962,-46.877521,VVV J163950.15-465239.07,0,-1,13.779,0.001,16,13.468,0.001,16,12.98,0.002,16,12.474,0.002,65552,12.187,0.003,16,0.28389
203031001010014,249.663156637,-47.105006673136,QSO,0.66,,,STAR,1.0,,,337.6525136114102,-0.1367339030457394,515738975087,249.66318,-47.10501,VVV J163839.16-470618.03,0,1,20.114,0.146,0,19.946,0.241,0,,,0,,,0,,,0,0.059026
203031001010047,249.85987773181,-47.003761676103,GALAXY,0.512,,,STAR,1.0,,,337.8173180275459,-0.16919021592561867,515739391515,249.859876,-47.003736,VVV J163926.37-470013.44,0,-2,,,0,,,0,14.913,0.006,16,,,0,13.33,0.008,16,0.092122
203031002010008,196.589637343636,-62.6845961075251,GALAXY,0.487,,,STAR,1.0,,,304.64270217827186,0.13757878072648813,515870651415,196.589607,-62.684616,VVV J130621.50-624104.61,0,-1,11.576,0.001,69648,11.387,0.001,69648,11.027,0.001,69648,10.799,0.001,69648,10.615,0.001,69648,0.088603
203034401010002,195.24994192824,-63.20417877934,QSO,0.681,,,,,,,304.0093471138937,-0.35243618602545507,515890262302,195.249808,-63.204128,VVV J130059.95-631214.85,0,-1,17.449,0.012,16,16.894,0.014,16,16.26,0.015,0,15.522,0.016,0,15.183,0.023,0,0.284746
203034401010010,195.69709102843,-63.112908793227,QSO,0.676,,,STAR,1.0,,,304.21478625953637,-0.26943719093003704,515890743819,195.696943,-63.112934,VVV J130247.26-630646.56,0,-1,17.275,0.01,16,16.576,0.011,16,16.075,0.013,16,15.011,0.01,16,14.681,0.015,16,0.256649
203065101010006,258.633977130464,-38.3467309923626,QSO,0.534,,,STAR,1.0,,,348.59235647834004,0.20083000693330494,515675435592,258.633929,-38.346732,VVV J171432.14-382048.23,0,-1,15.515,0.004,4112,15.101,0.005,4112,14.441,0.004,4112,13.652,0.005,4112,13.337,0.008,4112,0.135586
203071702010016,249.60420941601,-47.455657957321,GALAXY,0.389,,,,,,,337.3647533089172,-0.34106470332813776,515739422334,249.604238,-47.455712,VVV J163825.01-472720.56,0,-1,,,0,,,0,12.913,0.001,16,9.755,0.001,65552,8.421,0.002,65552,0.205866
203071702010085,249.62025517411,-47.360658632096,GALAXY,0.804,,,,,,,337.4427164142167,-0.285704675120009,515739179110,249.620261,-47.360739,VVV J163828.86-472138.66,0,-1,,,0,18.044,0.044,16,15.276,0.008,16,13.109,0.003,16,12.082,0.003,16,0.290794
203071702015110,249.53903745158,-47.406261147091,STAR,0.63,,,STAR,1.0,,,337.3720436662313,-0.2752574393265775,515738695123,249.539108,-47.406245,VVV J163809.38-472422.48,0,-1,11.065,0.001,65552,10.969,0.001,65552,11.592,0.001,16,,,0,11.331,0.001,16,0.182745
203125901015055,228.16887502563,-59.293766388537,GALAXY,0.689,,,GALAXY,0.999,,,320.1020452151652,-1.2144339087006386,515823193701,228.168862,-59.293778,VVV J151240.52-591737.60,0,-1,,,0,,,0,19.217,0.224,0,18.662,0.308,0,17.884,0.255,0,0.047735
204008901015061,237.82817328226,-56.550507035827,QSO,0.502,,,STAR,0.982,,,325.87166450261344,-1.913479057265333,515795322695,237.828197,-56.550559,VVV J155118.76-563302.01,0,1,18.723,0.079,16,18.178,0.087,16,17.431,0.069,16,16.696,0.067,16,16.484,0.085,16,0.192791
204019601010001,259.53645548764,-38.434489339755,STAR,0.545,,,,,,,348.93130021762755,-0.4262040210833054,515669474959,259.536395,-38.434425,VVV J171808.73-382603.92,0,-1,9.069,0.001,65552,8.67,0.001,65552,8.257,0.001,65552,8.187,0.001,65552,7.841,0.001,65552,0.288211
204019601010002,259.62887302454,-38.451209744844,GALAXY,0.544,,,STAR,1.0,,,348.95931127138437,-0.495011406639691,515669290561,259.62896,-38.451222,VVV J171830.95-382704.40,0,-1,9.821,0.0,65552,9.277,0.0,65552,8.873,0.001,65552,8.69,0.001,65552,8.422,0.001,65552,0.250681
204019601010006,259.70725946766,-38.460563484695,STAR,0.498,,,STAR,1.0,,,348.98695967209585,-0.5506085851331144,515669262310,259.707161,-38.460586,VVV J171849.71-382738.11,0,-1,10.729,0.0,65552,10.076,0.0,65552,9.544,0.001,65552,9.048,0.001,65552,8.85,0.001,65552,0.289627
204019601010023,259.71920202813,-38.501375076631,GALAXY,0.459,,,STAR,1.0,,,348.95893103168453,-0.5817125782973664,515669015539,259.719231,-38.50132,VVV J171852.61-383004.75,0,-1,13.814,0.001,16,12.963,0.001,16,12.081,0.001,65552,11.058,0.001,65552,10.655,0.001,65552,0.215596
204019601010031,259.38114641479,-38.571198257761,QSO,0.507,,,,,,,348.7495121759483,-0.40579681310507826,515669082268,259.381203,-38.571257,VVV J171731.48-383416.52,0,-1,17.496,0.013,16,16.228,0.01,16,14.833,0.006,16,13.737,0.007,16,13.182,0.008,0,0.266856
204029202010012,245.22348521333,-51.50954191071,GALAXY,0.571,,,,,,,332.4669692208985,-1.0692006891718662,515763471797,245.223512,-51.509543,VVV J162053.64-513034.35,515396075770,-1,,,0,13.801,0.002,8392832,12.541,0.001,4240,11.324,0.001,69776,10.736,0.001,69776,0.061168
204029202015002,245.4183811243,-51.664228292953,STAR,0.597,,,STAR,1.0,,,332.4435554958264,-1.2642484478909015,515767825987,245.418363,-51.664302,VVV J162140.40-513951.48,0,-1,11.005,0.0,65552,10.88,0.0,65552,10.699,0.001,65552,10.532,0.001,65552,,,0,0.267195
204029202015012,245.29328889871,-51.650900568166,QSO,0.462,,,,,,,332.3980140157717,-1.2000093257482025,515768080497,245.29337,-51.650856,VVV J162110.40-513903.08,0,-1,13.322,0.001,16,12.671,0.001,16,11.905,0.001,65552,11.218,0.001,65552,10.91,0.001,65552,0.241239
204032802010003,246.53405869121,-49.002845646585,STAR,0.843,,,,,,,334.83843090333716,0.09775815462758991,515746672711,246.534122,-49.002827,VVV J162608.18-490010.17,0,-2,12.208,0.001,16,12.035,0.001,16,8.912,0.001,65680,,,144,10.895,0.001,16,0.165556
204032802010008,246.593956191967,-49.0467399001236,QSO,0.571,,,STAR,1.0,,,334.8343114471133,0.03900105478311788,515746303621,246.593992,-49.046806,VVV J162622.55-490248.50,515396075759,-1,12.531,0.001,16,12.077,0.001,16,11.05,0.001,65552,12.174,0.001,16,10.636,0.001,16,0.251774
204032802010030,246.20189128619,-49.147820332116,QSO,0.777,,,,,,,334.58268924706874,0.15216491295116244,515747117155,246.202007,-49.147813,VVV J162448.48-490852.12,0,1,,,0,,,0,15.812,0.012,16,14.886,0.013,16,14.533,0.025,16,0.274445
204032802010044,246.48713374719,-49.101177225677,GALAXY,0.507,,,,,,,334.7465019172989,0.05123993849157847,515747180672,246.487057,-49.101129,VVV J162556.89-490604.06,0,-1,,,0,,,0,14.435,0.004,16,12.827,0.002,16,11.965,0.003,16,0.251901
204032802015023,246.67957258117,-49.322194563796,QSO,0.888,,,,,,,334.6754934826517,-0.19291232945508188,515750703697,246.679512,-49.322143,VVV J162643.08-491919.71,0,-1,16.308,0.006,16,15.794,0.006,16,15.151,0.006,16,14.537,0.008,16,14.186,0.013,16,0.234831
204043401010008,251.733783918744,-45.8872656249956,STAR,0.705,,,,,,,339.50716102047477,-0.4099659925335297,515733255125,251.733872,-45.887297,VVV J164656.12-455314.26,0,-2,,,0,,,0,,,0,,,144,13.686,0.009,144,0.248304
204043401010023,251.834103199853,-45.8606419986869,GALAXY,0.696,,,,,,,339.572665004679,-0.44597679166078685,515732652927,251.834153,-45.860651,VVV J164720.19-455138.34,0,-1,15.443,0.004,16,15.089,0.004,16,14.655,0.005,16,14.175,0.007,16,13.886,0.011,16,0.129677
204043401010024,251.806793773352,-45.8158761446997,QSO,0.573,,,,,,,339.5944950889737,-0.40250901383532206,515732473911,251.806809,-45.815859,VVV J164713.63-454857.09,0,-1,13.97,0.002,0,,,0,,,0,11.745,0.001,65552,11.318,0.002,65552,0.073223
204043401010034,251.630529114008,-45.6829273313866,QSO,0.689,,,STAR,1.0,,,339.6160832418258,-0.22268240551622073,515732161175,251.630451,-45.68288,VVV J164631.30-454058.36,0,-1,14.047,0.002,16,13.856,0.002,16,13.427,0.002,16,12.387,0.002,65552,12.618,0.004,16,0.260853
204043401010041,251.803536653713,-45.9099627969766,QSO,0.555,,,GALAXY,0.616,,,339.5212885083401,-0.46165750999062444,515732103428,251.803505,-45.90989,VVV J164712.84-455435.60,0,-1,16.728,0.009,0,16.318,0.01,0,15.796,0.012,16,15.168,0.016,16,14.852,0.026,16,0.272142
204043401010046,252.060522501184,-45.8282513288633,GALAXY,0.755,,,,,,,339.69924520350816,-0.5455015580612289,515732081221,252.06054,-45.82824,VVV J164814.52-454941.66,0,-1,16.173,0.007,16,14.622,0.003,16,12.981,0.002,16,11.358,0.001,65552,12.022,0.002,16,0.060091
204043401010056,251.695302248461,-45.7717797103123,GALAXY,0.721,,,,,,,339.577757801983,-0.3147175101380659,515732391836,251.695361,-45.771793,VVV J164646.88-454618.45,0,-1,19.985,0.159,0,19.037,0.116,0,18.273,0.107,0,17.432,0.141,0,16.531,0.121,0,0.154898
204043401010059,251.610898793971,-45.9166969234385,GALAXY,0.536,,,,,,,339.42931178478585,-0.36393704067948135,515733365839,251.610917,-45.916721,VVV J164626.62-455500.19,0,-1,,,0,,,0,,,0,17.142,0.1,16,16.6,0.128,0,0.097254
204043401010083,251.972414276182,-45.7807704369387,GALAXY,0.595,,,,,,,339.69590887549447,-0.4679396882661979,515732168159,251.972364,-45.780836,VVV J164753.36-454651.01,0,-1,10.184,0.0,65552,10.167,0.001,65552,10.1,0.001,65552,9.942,0.001,65552,9.814,0.001,65552,0.269394
204043401010085,251.55283771731,-45.709588075043,GALAXY,0.619,,,,,,,339.5605796168339,-0.1987070210549612,515733038802,251.552794,-45.70961,VVV J164612.67-454234.59,0,1,,,0,,,0,17.044,0.035,16,14.961,0.014,16,13.89,0.011,16,0.135653
204043401010096,251.670322635445,-45.8096239534458,GALAXY,0.707,,,STAR,1.0,,,339.5376497973531,-0.32598540333055404,515732328490,251.670326,-45.809694,VVV J164640.87-454834.89,0,-1,19.671,0.116,0,18.509,0.07,16,16.816,0.031,16,15.043,0.015,16,14.137,0.013,16,0.253045
204043401010127,251.972460557983,-45.829984125358,GALAXY,0.429,,,STAR,1.0,,,339.65833903658097,-0.4997295618062205,515732319130,251.972527,-45.829931,VVV J164753.40-454947.75,0,-1,14.432,0.002,16,14.216,0.002,16,13.87,0.003,16,13.455,0.004,0,13.197,0.006,16,0.252271
204043401015014,251.56970502454,-45.704556723647,GALAXY,0.763,,,,,,,339.57205471242395,-0.2043974229884796,515732160999,251.569591,-45.70456,VVV J164616.70-454216.41,0,-1,19.668,0.113,0,19.429,0.162,0,18.731,0.162,0,17.947,0.22,0,17.807,0.388,0,0.287273
204051805010077,250.66678537588,-45.547790156519,GALAXY,0.774,,,,,,,339.27801946224525,0.37597963198393153,515727977621,250.666705,-45.547792,VVV J164240.00-453252.05,0,1,,,0,19.257,0.145,0,17.872,0.089,16,16.448,0.072,16,16.015,0.092,0,0.203086
204051805010280,250.63067512403,-45.404523669469,GALAXY,0.776,,,,,,,339.369246117917,0.48931364549533374,515727871645,250.630672,-45.404599,VVV J164231.36-452416.55,0,-1,17.648,0.019,16,16.97,0.019,16,16.096,0.018,16,15.29,0.025,0,14.922,0.034,0,0.269676
204051805015265,250.45849130292,-45.579425486179,QSO,0.45,,,,,,,339.15814364820693,0.464849196886982,515727669440,250.458534,-45.579365,VVV J164150.04-453445.71,0,-1,17.331,0.015,16,16.679,0.015,16,15.827,0.014,16,14.82,0.016,16,14.488,0.023,16,0.244413
204053904010003,234.06332686015,-57.904722634522,STAR,0.905,,,STAR,1.0,,,323.4296740076033,-1.7486889597796624,515808549655,234.06341,-57.904705,VVV J153615.21-575416.93,0,-1,10.391,0.0,65552,10.191,0.001,65552,10.047,0.001,65552,9.858,0.001,65552,9.652,0.001,65552,0.17149
204053904010004,233.75799660496,-57.728700783962,STAR,0.693,,,STAR,1.0,,,323.4006565854939,-1.5108024984039623,515808906764,233.758115,-57.72871,VVV J153501.94-574343.35,0,-1,9.849,0.001,65552,9.652,0.001,65552,11.561,0.001,16,,,0,11.49,0.001,16,0.229918
204053904010006,233.78564177926,-57.788479153957,GALAXY,0.697,,,,,,,323.37777546547585,-1.567967170354681,515809559049,233.785562,-57.78843,VVV J153508.53-574718.34,0,-2,,,0,,,0,18.902,0.184,0,,,0,16.782,0.092,16,0.234246
204053904010007,233.95830968765,-57.85641371059,QSO,0.681,,,GALAXY,0.852,,,323.41272360004626,-1.676825440857436,515808905234,233.958254,-57.856407,VVV J153549.98-575123.06,0,-1,13.774,0.001,16,13.293,0.001,16,12.696,0.001,16,12.095,0.001,65552,11.769,0.001,65552,0.10962
204065501010009,243.613632156346,-51.9518659054588,STAR,0.701,,,,,,,331.44369011490977,-0.6911890588295386,515763287941,243.613616,-51.95185,VVV J161427.26-515706.65,0,-1,,,0,9.361,0.001,65552,9.671,0.001,65552,8.528,0.001,65552,8.164,0.001,65552,0.069167
204065501010023,243.29100306336,-51.850924301774,QSO,0.441,,,STAR,1.0,,,331.36857845811153,-0.48100864947346267,515763499814,243.290954,-51.850981,VVV J161309.82-515103.53,0,-1,,,0,10.203,0.0,65552,10.118,0.001,65552,9.909,0.001,65552,11.039,0.001,65552,0.230237
204065501010051,243.65976892897,-51.941543999133,QSO,0.525,,,STAR,1.0,,,331.4714063612769,-0.7033220701962161,515763288857,243.659842,-51.941555,VVV J161438.36-515629.59,0,-1,,,0,16.6,0.016,16,15.955,0.016,16,15.314,0.019,16,15.023,0.031,16,0.167435
204065501015051,243.4090145424,-51.870945921843,QSO,0.627,,,,,,,331.40781369786754,-0.5456087102084325,515764446361,243.408983,-51.870944,VVV J161338.15-515215.39,0,-1,,,0,,,0,,,0,16.853,0.079,16,16.163,0.086,16,0.070949
204066501010001,243.96885760345,-51.632391608382,QSO,0.514,,,STAR,1.0,,,331.8232938191446,-0.612091771868435,515763033867,243.968931,-51.632437,VVV J161552.54-513756.77,0,-1,,,0,11.606,0.001,16,11.82,0.001,16,,,0,,,0,0.231644
204066501010004,243.525456755174,-51.8739615913058,STAR,0.515,,,STAR,1.0,,,331.4579267632874,-0.5972482020312766,515763754548,243.525434,-51.874037,VVV J161406.10-515226.53,0,-1,,,0,11.169,0.001,65552,10.626,0.001,65552,10.288,0.001,65552,11.023,0.001,65552,0.27578
204066501010007,243.761636490518,-51.6338511483614,STAR,0.601,,,STAR,1.0,,,331.7293964721353,-0.5241733639243918,515763266789,243.76164,-51.63391,VVV J161502.79-513802.07,0,-1,,,0,11.714,0.001,16,12.057,0.001,16,12.353,0.002,16,11.834,0.002,16,0.213151
204066501010014,243.704661112522,-51.7800077354183,QSO,0.573,,,STAR,1.0,,,331.6029365906159,-0.6055230097021979,515763520213,243.704654,-51.780054,VVV J161449.11-514648.19,0,-1,,,0,12.924,0.001,0,12.348,0.001,0,12.535,0.002,16,12.041,0.002,16,0.166959
204066501010019,243.75920979317,-51.754906369875,QSO,0.512,,,,,,,331.6446898943364,-0.6106726703963165,515763521758,243.759184,-51.754972,VVV J161502.20-514517.89,0,-1,,,0,14.42,0.003,16,14.023,0.003,16,13.552,0.004,0,13.343,0.007,0,0.242592
204067502010003,245.23839500905,-49.539590832119,STAR,0.795,,,STAR,1.0,,,333.8623553326049,0.3214369923375702,515752642672,245.238449,-49.539633,VVV J162057.22-493222.67,0,-1,11.937,0.001,16,11.798,0.001,16,,,0,12.388,0.001,16,11.678,0.002,16,0.197669
204067502010011,245.386479396655,-49.7917925971609,STAR,0.764,,,STAR,1.0,,,333.7523072373232,0.07510004097544772,515752917197,245.38645,-49.791832,VVV J162132.74-494730.59,0,-1,10.098,0.0,69648,10.186,0.0,69648,10.233,0.001,69648,10.231,0.001,69648,9.734,0.001,69648,0.15664
204105806010004,251.546718349976,-45.7233245640099,GALAXY,0.766,,,,,,,339.5473595808798,-0.20437968051406186,515733341945,251.546701,-45.723247,VVV J164611.20-454323.68,0,-3,,,0,,,0,,,0,16.618,0.063,16,15.284,0.037,16,0.283999
204105819010011,237.38641010915,-54.21340653346,QSO,0.703,,,,,,,327.14087422102943,0.06506718146118512,515776602890,237.386537,-54.213383,VVV J154932.76-541248.18,0,-1,14.563,0.002,16,14.212,0.002,16,13.781,0.002,16,13.288,0.002,16,13.035,0.004,16,0.279903
205003001010017,240.14789212181,-51.589424687564,QSO,0.498,,,STAR,0.702,,,330.09880515757004,1.0179959729226784,515764757550,240.147868,-51.589466,VVV J160035.48-513522.07,0,-1,,,0,16.01,0.009,16,14.914,0.006,16,,,0,12.828,0.005,0,0.159691
205003001010042,239.967105398776,-51.516185288983,QSO,0.563,,,STAR,1.0,,,330.06150586618713,1.146874585757263,515760275984,239.967161,-51.516244,VVV J155952.11-513058.47,0,-1,11.0,0.001,65552,11.617,0.001,16,10.703,0.001,65552,,,0,10.457,0.001,65552,0.24509
205006301010015,227.710735987858,-58.8789590180792,STAR,0.687,,,STAR,0.882,,,320.1120141405012,-0.7376101702495409,515814579709,227.710785,-58.87888,VVV J151050.58-585243.96,0,-1,14.762,0.002,0,14.434,0.003,16,13.968,0.003,16,13.394,0.003,16,13.108,0.004,16,0.299385
205006301010034,227.042916710288,-58.9010931483698,GALAXY,0.489,,,STAR,1.0,,,319.80288067280645,-0.5826973692321741,515814985305,227.042769,-58.901082,VVV J150810.26-585403.89,0,-1,11.611,0.001,65552,11.537,0.001,65552,11.353,0.001,65552,11.311,0.001,65552,11.089,0.001,65552,0.277157
205006301010039,227.47619150145,-58.771248899362,QSO,0.56,,,,,,,320.06199026078986,-0.5832069742128797,515814916905,227.476271,-58.771199,VVV J150954.30-584616.31,0,-1,18.997,0.048,0,18.439,0.054,0,17.784,0.054,0,17.317,0.088,0,17.143,0.147,0,0.232229
205006301015063,227.244277907729,-58.7905752772282,GALAXY,0.589,,,STAR,1.0,,,319.9484306423496,-0.5392997288903723,515814869699,227.244168,-58.790588,VVV J150858.60-584726.11,0,-1,14.563,0.002,16,14.113,0.002,16,13.608,0.002,16,13.274,0.003,16,12.894,0.003,16,0.21076
205020801010004,258.639443637747,-39.6882830300055,GALAXY,0.492,,,,,,,347.5059628406461,-0.5862917676200703,515685102118,258.639372,-39.688284,VVV J171433.44-394117.82,0,-1,17.582,0.023,16,17.205,0.034,16,16.592,0.045,0,15.919,0.057,0,15.698,0.097,0,0.197617
205020801010021,258.930129077881,-39.7981725081084,QSO,0.734,,,,,,,347.5469236873819,-0.8319667128062586,515685618236,258.930233,-39.798157,VVV J171543.25-394753.36,0,-1,9.151,0.001,65552,8.872,0.001,65552,8.555,0.001,65552,,,0,8.15,0.001,65552,0.292744
205020801010077,258.66190144251,-39.614715559922,QSO,0.843,,,,,,,347.57578335182467,-0.5573653317883389,515685489443,258.661992,-39.614683,VVV J171438.87-393652.85,0,1,19.064,0.085,16,18.16,0.081,0,17.625,0.114,0,,,0,,,0,0.277943
205020801015029,258.690469814694,-39.8314268293858,QSO,0.448,,,STAR,0.984,,,347.4126456082604,-0.7017117730704471,515685329383,258.690487,-39.831383,VVV J171445.71-394952.97,0,-1,14.231,0.002,16,13.543,0.002,16,12.613,0.002,16,11.94,0.002,65552,11.47,0.002,16,0.164271
205021401010050,248.77658509989,-47.458000786306,GALAXY,0.604,,,,,,,336.9870599741097,0.07184892987484491,515740901756,248.776567,-47.457923,VVV J163506.37-472728.52,0,1,,,0,,,0,18.148,0.104,4240,16.164,0.053,4112,14.862,0.032,4096,0.28371
205021401010097,249.032157226685,-47.6737433896383,STAR,0.579,,,STAR,1.0,,,336.9441175065724,-0.20098436654861115,515744901626,249.032188,-47.673737,VVV J163607.72-474025.45,0,-1,12.645,0.001,16,12.553,0.001,16,12.171,0.001,65552,11.674,0.001,65552,11.567,0.002,65552,0.077612
205021401010129,248.897148995215,-47.7407479447191,QSO,0.521,,,,,,,336.8333865340077,-0.17902894364372104,515744838231,248.897111,-47.740813,VVV J163535.30-474426.92,0,-1,15.841,0.006,0,15.264,0.005,0,14.478,0.004,0,13.704,0.005,16,13.321,0.008,16,0.251307
205021401010181,248.87570602075,-47.435714245755,QSO,0.864,,,STAR,1.0,,,337.0487645304969,0.03745929622835407,515733601580,248.875712,-47.43574,VVV J163530.17-472608.66,515396075751,-1,15.183,0.003,16,13.563,0.002,16,11.739,0.001,65552,10.254,0.001,65552,9.422,0.001,65552,0.094506
205021401010216,249.07229238896,-47.407821243299,GALAXY,0.725,,,,,,,337.15900716092005,-0.04201477045027149,515738753549,249.072342,-47.40779,VVV J163617.36-472428.04,515396075754,-1,12.698,0.001,8388752,12.615,0.001,8388752,12.406,0.001,8388752,12.543,0.002,8388752,12.047,0.003,8388752,0.165044
205021401015141,249.06659315162,-47.53616317955,GALAXY,0.586,,,STAR,1.0,,,337.06148590133614,-0.12553793803481303,515739002163,249.066571,-47.536102,VVV J163615.97-473209.96,0,-1,15.58,0.004,16,15.051,0.004,16,14.364,0.004,16,13.676,0.005,0,13.29,0.008,0,0.226023
205032201010038,177.57486820931,-62.486933588903,GALAXY,0.973,,,,,,,295.93705770137717,-0.44841222501439126,515873691700,177.574801,-62.48696,VVV J115017.95-622913.05,0,-1,19.603,0.09,16,19.315,0.129,0,18.607,0.11,0,17.98,0.112,0,17.597,0.17,0,0.146576
205032201010041,177.66895219019,-62.493073313278,GALAXY,0.972,,,GALAXY,1.0,,,295.9807472570389,-0.44421618656777667,515874455653,177.668848,-62.493111,VVV J115040.52-622935.19,0,-1,,,0,,,0,,,0,,,0,16.489,0.062,16,0.220108
205032201010043,177.853538489869,-62.4964781869829,STAR,0.543,,,STAR,0.992,,,296.0644640135408,-0.4277657352581669,515873691501,177.85357,-62.496495,VVV J115124.85-622947.38,0,-1,12.066,0.001,65552,11.891,0.001,65552,11.498,0.001,65552,11.268,0.001,65552,11.135,0.001,65552,0.079298
205037801010001,179.521080929187,-62.4279661018093,STAR,0.732,,,STAR,1.0,,,296.80196126918213,-0.1929154049377323,515878523313,179.521044,-62.427996,VVV J115805.05-622540.78,0,-1,12.287,0.001,16,12.056,0.001,16,11.782,0.001,16,12.197,0.001,16,11.717,0.001,16,0.125578
205037801010007,180.010612268951,-62.7091641374559,STAR,0.854,,,STAR,0.969,,,297.0795495656606,-0.422866429375048,515878416301,180.010769,-62.709206,VVV J120002.58-624233.14,0,-1,14.428,0.002,16,13.9,0.002,16,13.252,0.002,16,12.728,0.001,16,12.444,0.002,16,0.298657
205037801010008,179.931875980743,-62.5607955114631,STAR,0.497,,,GALAXY,1.0,,,297.01462340167745,-0.28463532563326005,515878076245,179.931951,-62.560822,VVV J115943.66-623338.95,0,-1,14.914,0.002,16,14.343,0.002,16,13.661,0.002,16,13.048,0.002,16,12.759,0.002,16,0.155474
205037801010013,179.214451790517,-62.5787333953396,STAR,0.397,,,STAR,0.998,,,296.69478129638446,-0.3697919518107581,515878520329,179.214601,-62.578713,VVV J115651.50-623443.36,0,-1,13.01,0.001,16,12.641,0.001,16,12.387,0.001,16,12.322,0.001,16,12.194,0.002,16,0.258498
205037801010017,179.810203718276,-62.7352713799051,STAR,0.492,,,STAR,1.0,,,296.99475081391313,-0.46676724986881357,515877742058,179.810046,-62.735285,VVV J115914.41-624407.02,0,-1,12.279,0.001,16,11.131,0.001,65552,11.708,0.001,16,11.91,0.001,16,11.481,0.001,16,0.265092
205037801010020,179.650831771976,-62.5884333715939,QSO,0.689,,,,,,,296.8933846198252,-0.33775730732718995,515878079937,179.650856,-62.58836,VVV J115836.20-623518.09,0,-1,15.36,0.003,16,14.891,0.003,16,14.333,0.003,16,13.748,0.003,16,13.502,0.004,16,0.26725
205037801010023,179.834749995793,-62.6751424610867,QSO,0.609,,,,,,,296.9937056918525,-0.40560275374004345,515877962134,179.834673,-62.675144,VVV J115920.32-624030.51,0,1,20.711,0.235,0,,,0,19.196,0.19,0,,,0,,,0,0.127841
205037803010034,179.408106313112,-62.6599913658197,GALAXY,0.572,,,STAR,0.998,,,296.7988301531827,-0.4306949908533281,515877950782,179.408135,-62.659929,VVV J115737.95-623935.74,0,-1,13.506,0.001,16,13.248,0.001,16,12.906,0.001,16,12.817,0.002,16,12.539,0.002,16,0.230898
205047301010049,190.4438474374,-62.983414126591,GALAXY,0.352,,,,,,,301.83488373525097,-0.1322502750821573,515889303829,190.443871,-62.983403,VVV J124146.52-625900.24,0,-1,15.324,0.003,0,,,0,14.414,0.003,0,13.75,0.003,16,13.532,0.005,16,0.056182
205047301010111,190.46326222276,-63.008716755064,GALAXY,0.572,,,,,,,301.8446382560772,-0.15720589007274738,515888641427,190.463096,-63.008709,VVV J124151.14-630031.35,0,-1,16.927,0.009,16,,,0,14.58,0.004,16,13.351,0.002,16,12.756,0.003,16,0.273369
205048103010067,220.49259503326,-62.140783237015,GALAXY,0.966,,,,,,,315.4570854993629,-1.9874771856667783,515855435522,220.492519,-62.140708,VVV J144158.20-620826.54,0,1,,,0,18.15,0.061,16,,,0,,,0,,,0,0.299032
205048103010117,220.15788623121,-62.129239666978,GALAXY,0.396,,,,,,,315.3191111668672,-1.9126999947433274,515855269759,220.157802,-62.129228,VVV J144037.87-620745.22,0,1,,,0,18.845,0.114,16,,,0,17.642,0.136,0,17.174,0.145,0,0.148007
205049901010014,216.89731251398,-60.869693660733,STAR,0.466,,,,,,,314.3690624708466,-0.1510912178801147,515848842577,216.897342,-60.869745,VVV J142735.36-605211.08,0,-1,14.64,0.002,16,14.435,0.002,16,14.093,0.002,16,13.765,0.003,16,13.559,0.005,16,0.192876
205049901010016,217.23223506027,-60.842287413521,QSO,0.692,,,STAR,0.975,,,314.5309258877298,-0.18509390466524028,515848675090,217.232287,-60.842243,VVV J142855.74-605032.07,0,-1,14.277,0.002,16,14.083,0.002,16,13.672,0.002,16,13.303,0.002,16,13.108,0.003,16,0.185603
205049901010032,216.58961249608,-60.765430812661,QSO,0.772,,,STAR,1.0,,,314.2666800393022,2.3004240941236416E-4,515849251353,216.589661,-60.765442,VVV J142621.51-604555.59,515396075830,1,15.65,0.004,8388752,15.338,0.004,8388752,14.934,0.004,8388752,14.261,0.004,8388752,14.017,0.007,8388752,0.094706
205052902010009,251.56406960661,-45.721097872189,GALAXY,0.699,,,,,,,339.55691967669134,-0.21214514634543383,515733425688,251.564156,-45.721041,VVV J164615.39-454315.74,0,1,18.319,0.034,16,17.666,0.033,16,16.858,0.03,16,,,0,,,0,0.297598
205052903010026,251.63922796038,-45.698240902276,GALAXY,0.697,,,,,,,339.6083700295901,-0.23724041957878134,515732551498,251.639304,-45.698195,VVV J164633.43-454153.50,0,-1,17.017,0.012,16,16.676,0.014,16,16.14,0.016,0,15.589,0.026,0,15.321,0.04,0,0.25315
