srcid,sc_ra,sc_dec,Class_x,Px,Class_xo,Pxo,Class_xi,Pxi,Class_xio,Pxio,GAL_LONG,GAL_LAT,srcid_x,RAJ2000,DEJ2000,iauname,PriOrSec,mClass,Zmag3,e_Zmag3,Zperrbits,Ymag3,e_Ymag3,Yperrbits,Jmag3,e_Jmag3,Jperrbits,Hmag3,e_Hmag3,Hperrbits,Ksmag3,e_Ksmag3,Ksperrbits,angDist
208016815010065,267.42499971997,-28.863529439294,GALAXY,0.505,,,,,,,0.5241833914181058,-0.7265958146621337,515523374349,267.424961,-28.863505,VVV J174941.99-285148.61,0,-1,15.342,0.008,16,15.044,0.011,16,14.496,0.017,16,13.871,0.03,0,13.762,0.044,0,0.149452
208301904010125,269.38410344966,-24.997196378589,GALAXY,0.641,,,,,,,4.7420830899422075,-0.2705480061335742,515450492103,269.384044,-24.997202,VVV J175732.17-245949.92,0,-1,,,0,,,0,19.501,0.424,0,16.508,0.105,0,15.316,0.08,16,0.195992
208301904010146,269.31337346449,-25.219589614145,GALAXY,0.643,,,,,,,4.51753174872761,-0.3265726566498215,515470187179,269.313385,-25.219544,VVV J175715.21-251310.35,0,-1,18.158,0.05,4096,16.682,0.023,4096,15.078,0.011,4112,13.746,0.011,4112,13.045,0.013,4112,0.169679
208301904010297,269.24656728754,-24.900851598739,QSO,0.619,,,,,,,4.762925069575816,-0.11434795783482261,515450626506,269.246531,-24.900881,VVV J175659.16-245403.17,0,-1,,,0,,,0,16.74,0.034,16,16.127,0.074,16,15.865,0.13,16,0.159578
200017302010004,263.72095430164,-32.56606138266,QSO,0.517,,,STAR,1.0,,,355.6997611060089,0.026655346186024578,515596694276,263.720987,-32.566075,VVV J173453.03-323357.86,0,-1,12.236,0.001,16,12.077,0.001,16,11.717,0.001,16,11.216,0.001,65552,11.14,0.002,16,0.111305
200017302010007,263.64964202943,-32.567627230263,QSO,0.604,,,STAR,1.0,,,355.66589305989703,0.07632775527829651,515596628580,263.649589,-32.567625,VVV J173435.90-323403.44,0,-1,13.936,0.002,16,13.686,0.002,16,13.137,0.002,16,12.687,0.003,16,12.354,0.006,16,0.15985
200329401010020,269.661675972665,-33.9499787779662,GALAXY,0.459,,,GALAXY,0.676,,,357.0890382601888,-4.939068097948033,515620777663,269.661718,-33.95,VVV J175838.81-335659.99,0,-1,,,0,,,0,16.679,0.067,16,16.199,0.08,16,15.839,0.084,16,0.146709
200329401010054,269.812852673908,-33.8304586788263,GALAXY,0.652,,,,,,,357.25551845753404,-4.989321348407214,515620015662,269.812898,-33.830477,VVV J175915.09-334949.71,0,-1,10.173,0.0,65552,9.297,0.0,65552,8.578,0.001,65552,7.934,0.001,65680,7.348,0.001,65552,0.149702
200329401010064,269.529963050118,-33.7208018710101,GALAXY,0.513,,,STAR,1.0,,,357.2347197379606,-4.730694850098597,515611678845,269.530002,-33.720844,VVV J175807.20-334315.03,515396075666,-1,12.973,0.002,4112,12.634,0.002,4112,12.138,0.002,4112,11.643,0.002,69648,11.446,0.002,4112,0.190954
200329401010086,269.746893238873,-33.986255612174,GALAXY,0.71,,,,,,,357.0923500104844,-5.0184409732386985,515620289911,269.746885,-33.986217,VVV J175859.25-335910.38,0,-1,18.832,0.268,0,18.479,0.26,0,18.042,0.234,0,,,0,,,0,0.139699
200329401015073,269.42671934918,-33.7734681043451,QSO,0.51,,,GALAXY,0.733,,,357.1461521701583,-4.682197312686158,515612007493,269.426669,-33.773482,VVV J175742.40-334624.53,0,-1,,,0,,,0,17.627,0.241,4096,17.21,0.278,4096,,,0,0.158362
200649401010080,272.307279979495,-36.965323748606,GALAXY,0.458,,,,,,,355.46992731981464,-8.277802889133456,515659714738,272.307243,-36.965284,VVV J180913.73-365755.02,0,-1,16.251,0.01,16,15.983,0.012,16,15.709,0.019,0,15.552,0.031,0,15.532,0.044,0,0.176968
200649401015094,271.92201454223,-36.9701326140684,STAR,0.584,,,,,,,355.3198532297398,-8.008165907589389,515653772744,271.922008,-36.970143,VVV J180741.28-365812.51,515396075696,-1,15.486,0.006,0,15.187,0.007,0,14.737,0.005,0,14.156,0.006,0,14.044,0.01,0,0.041258
200855802010003,268.854190556686,-31.0281577721566,QSO,0.66,,,,,,,359.2885444334876,-2.893100951403222,515563832800,268.854213,-31.028152,VVV J175525.01-310141.34,0,1,,,0,,,0,,,0,,,0,16.154,0.223,0,0.072856
200855811010017,268.87514757271,-30.93003022189,QSO,0.73,,,,,,,359.38253599212254,-2.8593417755310258,515562872632,268.875107,-30.930052,VVV J175530.02-305548.18,0,-1,15.543,0.023,16,15.321,0.027,16,14.921,0.03,16,14.376,0.035,16,14.25,0.039,16,0.148543
200855815010006,268.694530849784,-30.1900398900138,QSO,0.604,,,STAR,1.0,,,359.94433155905887,-2.352573216122496,515552581475,268.694495,-30.189999,VVV J175446.67-301123.99,0,-1,10.715,0.001,69648,10.366,0.001,69648,9.709,0.001,69648,9.136,0.002,69648,8.787,0.002,69648,0.185727
201129705010059,266.400453261501,-28.9440474830352,GALAXY,0.725,,,,,,,359.9912147539742,-7.13278329294019E-4,515534937683,266.400505,-28.944073,VVV J174536.12-285638.66,0,-1,,,0,19.285,0.201,0,15.468,0.01,16,12.42,0.004,16,10.676,0.002,16,0.187549
201129706010007,266.433000589104,-29.0823986679482,STAR,0.711,,,,,,,359.88794700332505,-0.09708219327450897,515534695596,266.433006,-29.082424,VVV J174543.92-290456.72,0,-1,10.004,0.001,69648,9.908,0.001,69648,9.853,0.001,69648,9.817,0.001,69648,9.615,0.002,69632,0.091141
201129710010030,266.77609321012,-29.332320442135,QSO,0.68,,,,,,,359.8300061093519,-0.4828110581420297,515543773922,266.776054,-29.332282,VVV J174706.25-291956.21,0,-1,15.134,0.005,16,14.896,0.007,16,14.244,0.007,16,,,0,,,0,0.185447
201129721015113,266.493854328106,-29.0810974634837,GALAXY,0.499,,,,,,,359.9167447498165,-0.14181118968845588,515534757390,266.493859,-29.081134,VVV J174558.52-290452.08,0,-2,15.687,0.006,4112,15.181,0.006,4112,14.817,0.006,4112,14.267,0.019,4112,13.884,0.044,4096,0.132853
201199402010015,272.15237537394,-36.9666881826531,GALAXY,0.473,,,,,,,355.41020156192883,-8.169055046747884,515660673712,272.152415,-36.96672,VVV J180836.57-365800.19,0,1,,,0,,,0,,,0,,,0,17.676,0.252,0,0.161251
201395601010021,267.311675388184,-37.0170194286128,QSO,0.48,,,,,,,353.4630980348045,-4.8214391698664,515656291982,267.311705,-37.017039,VVV J174914.80-370101.34,0,1,,,0,,,0,,,0,17.55,0.175,0,,,0,0.111559
201395601010039,267.51932083964,-37.109400747641,STAR,0.769,,,,,,,353.4678412197486,-5.0110883291956,515655224356,267.51933,-37.109401,VVV J175004.63-370633.84,0,-1,13.872,0.002,16,13.187,0.002,16,12.527,0.002,16,12.115,0.002,16,11.682,0.002,16,0.027253
201529201010013,266.72779267126,-30.110857148126,QSO,0.575,,,STAR,1.0,,,359.1424779218268,-0.8505738334083572,515543629493,266.727831,-30.110889,VVV J174654.67-300639.20,0,-1,12.425,0.001,0,12.081,0.001,16,11.79,0.001,16,11.322,0.002,16,11.111,0.003,16,0.165707
201529201010037,266.71427629684,-30.030397639614,GALAXY,0.714,,,,,,,359.20521129344684,-0.7988447676563004,515545107452,266.714291,-30.030397,VVV J174651.42-300149.42,0,-1,,,0,,,0,,,0,,,0,14.78,0.092,16,0.045766
201529201010111,266.6848562099,-29.998009829919,GALAXY,0.714,,,STAR,1.0,,,359.2196849708873,-0.7602637890162658,515545056243,266.684826,-29.997973,VVV J174644.35-295952.70,0,-1,,,0,,,0,,,0,,,0,16.045,0.294,0,0.162221
201529201015043,266.80636834651,-30.2801305696031,STAR,0.536,,,,,,,359.032893452955,-0.9963825340822491,515543870225,266.806407,-30.280117,VVV J174713.53-301648.42,0,-1,9.201,0.0,65552,8.951,0.0,65552,9.145,0.001,65552,8.24,0.001,65552,7.915,0.001,65552,0.127756
201547503010018,267.80886663505,-30.568097139785,GALAXY,0.692,,,,,,,359.23047088553454,-1.8858697783667053,515553620090,267.808842,-30.568092,VVV J175114.12-303405.13,0,-1,,,0,,,0,17.162,0.325,0,16.297,0.29,0,15.986,0.28,0,0.077254
202026705010102,266.370610305841,-29.1285575754084,GALAXY,0.957,,,,,,,359.82014559360954,-0.07460595708002997,515535418443,266.37066,-29.12856,VVV J174528.95-290742.81,0,-1,,,0,,,0,16.054,0.017,16,,,0,,,0,0.155443
202026705010133,266.381349847272,-28.9275224825026,GALAXY,0.59,,,,,,,359.99660587793045,0.02216734101965332,515534584481,266.381333,-28.927485,VVV J174531.51-285538.94,0,-1,11.164,0.001,16,11.005,0.001,16,11.146,0.001,16,11.245,0.001,16,10.388,0.002,16,0.146112
202026706010105,266.4377290735,-29.215538625632,QSO,0.622,,,,,,,359.776439251357,-0.1699477735098849,515534555554,266.437711,-29.215537,VVV J174545.05-291255.93,0,-2,19.499,0.13,0,18.183,0.078,0,17.258,0.048,0,16.254,0.114,16,,,0,0.056699
202026707010100,266.48443461599,-29.2307287920762,GALAXY,0.667,,,,,,,359.7846910448906,-0.21265745296836455,515535103386,266.484418,-29.230737,VVV J174556.26-291350.65,0,1,,,0,,,0,17.392,0.055,0,14.858,0.031,0,13.617,0.034,16,0.058103
202026707015339,266.288183435636,-29.0168079845469,GALAXY,0.546,,,,,,,359.87791596233706,0.045145948689208695,515534717313,266.288163,-29.016802,VVV J174509.15-290100.48,0,1,16.999,0.016,0,16.401,0.016,0,15.679,0.012,16,,,0,,,0,0.068227
202026708010086,266.48029738659,-29.224700287532,GALAXY,0.56,,,,,,,359.7879595763966,-0.20643688728210793,515534664461,266.480342,-29.224684,VVV J174555.28-291328.86,0,-1,17.666,0.027,16,16.106,0.013,16,14.512,0.005,16,12.579,0.004,16,11.214,0.004,16,0.151644
202037501010138,269.65998535768,-33.8669405932328,GALAXY,0.563,,,,,,,357.16082662878233,-4.896858911861181,515619762454,269.660014,-33.866983,VVV J175838.40-335201.13,0,-1,15.718,0.017,0,15.427,0.017,0,14.997,0.015,0,14.444,0.016,0,14.308,0.021,0,0.175718
202063804010001,261.29749729892,-36.2826504514667,GALAXY,0.779,,,STAR,0.992,,,351.49726289957005,-0.35395697897512296,515634374377,261.297445,-36.282626,VVV J172511.38-361657.45,515396075683,-1,19.261,0.088,0,16.576,0.014,0,13.867,0.003,16,11.926,0.001,16,10.462,0.001,65552,0.176336
202063804010014,261.259541806316,-36.2982857037708,QSO,0.536,,,,,,,351.46715053482427,-0.33741370321835046,515634510449,261.259513,-36.298272,VVV J172502.28-361753.78,515396075683,-1,14.846,0.004,144,14.626,0.004,144,13.994,0.003,144,13.451,0.004,144,13.095,0.007,144,0.096939
202069903010003,271.56775803502,-34.487264342724,QSO,0.766,,,QSO,0.696,,,357.3863162563943,-6.577751560361146,515609046879,271.567824,-34.487263,VVV J180616.27-342914.14,0,-1,18.227,0.087,0,18.344,0.129,0,17.659,0.088,0,17.158,0.11,0,16.446,0.1,0,0.195512
202069903010004,271.71127589044,-34.746900985739,STAR,0.695,,,STAR,1.0,,,357.2132502425697,-6.805383035702479,515628251606,271.711275,-34.746896,VVV J180650.70-344448.82,0,-1,12.215,0.001,4112,11.897,0.001,69648,11.538,0.001,69648,11.039,0.001,69648,10.709,0.001,69648,0.017255
202069903010026,271.46831866761,-34.670189085037,QSO,0.622,,,,,,,357.18517859350567,-6.593256784549614,515628089926,271.468311,-34.670241,VVV J180552.39-344012.86,0,-1,17.996,0.075,16,17.808,0.086,16,17.432,0.071,16,17.149,0.115,0,17.058,0.178,0,0.189892
203006901010002,268.43708887057,-34.843451559389,STAR,0.697,,,STAR,1.0,,,355.80670635588893,-4.507732617121187,515630772252,268.437059,-34.843489,VVV J175344.89-345036.56,0,-1,9.96,0.001,69648,9.784,0.001,69648,9.617,0.001,69648,9.43,0.001,69648,9.239,0.001,69648,0.160948
203006901010005,268.40517082018,-34.79671538709,STAR,0.514,,,STAR,1.0,,,355.83402527726275,-4.461590320823832,515630986023,268.405148,-34.796746,VVV J175337.23-344748.28,0,-1,10.426,0.001,69648,10.262,0.001,69648,9.883,0.001,69648,9.443,0.001,69648,9.152,0.001,69648,0.12987
203006901010045,268.62967325932,-34.665022860987,GALAXY,0.464,,,STAR,1.0,,,356.0411729730715,-4.555076859748877,515611367781,268.629732,-34.665031,VVV J175431.13-343954.11,0,-1,11.404,0.001,65552,11.225,0.001,65552,10.846,0.001,65552,10.51,0.001,65552,10.63,0.001,65552,0.176577
203006901010130,268.49630820835,-34.836132767021,QSO,0.518,,,GALAXY,0.906,,,355.8375405101233,-4.54608796551913,515631345152,268.496336,-34.836089,VVV J175359.12-345009.92,0,-1,16.227,0.032,4112,15.64,0.023,4112,14.801,0.017,4112,14.022,0.016,4112,13.742,0.015,4112,0.176368
203006901010138,268.64195152351,-34.743000040528,STAR,0.678,,,STAR,1.0,,,355.978543158106,-4.602876812230655,515611065241,268.641975,-34.743042,VVV J175434.07-344434.95,0,-1,14.558,0.008,16,14.212,0.008,16,13.697,0.007,16,13.063,0.006,16,12.86,0.007,16,0.165926
203006901010144,268.38045868643,-34.603249970275,STAR,0.773,,,STAR,1.0,,,355.9914884398558,-4.34672858875572,515611600493,268.380431,-34.60326,VVV J175331.30-343611.73,0,-1,11.059,0.001,65552,10.908,0.001,65552,10.68,0.001,65552,10.215,0.001,65552,10.115,0.001,65552,0.091023
203006901010176,268.50579215786,-34.983790741874,GALAXY,0.665,,,,,,,355.71332784779844,-4.6269164083639005,515630897261,268.505852,-34.983814,VVV J175401.40-345901.72,0,1,16.848,0.056,4112,16.651,0.058,4112,16.301,0.066,4112,,,0,15.618,0.083,4112,0.194861
203017301010011,265.09208570105,-31.049958657141,GALAXY,0.721,,,,,,,357.6041917673561,-0.14437618147070364,515558364182,265.0921,-31.049911,VVV J174022.10-310259.68,0,-1,,,0,,,0,,,0,,,0,15.827,0.193,0,0.176182
203017301010077,264.96637092085,-30.989142910794,QSO,0.468,,,,,,,357.59848677698375,-0.020791563278068737,515557432562,264.96642,-30.98914,VVV J173951.94-305920.90,0,1,,,0,,,0,18.094,0.128,0,16.12,0.095,16,15.023,0.091,16,0.150257
203042203010002,264.880101155172,-29.1647917294088,STAR,0.769,,,,,,,359.10367298836013,1.0128791901035723,515525899351,264.88005,-29.164812,VVV J173931.21-290953.32,0,-2,8.149,0.001,65552,7.933,0.001,65552,,,0,7.185,0.003,65680,6.894,0.001,65680,0.178342
203058201010012,273.35641618778,-33.949088423907,STAR,0.719,,,STAR,1.0,,,358.5667489302485,-7.628961111617006,515618802628,273.356446,-33.949121,VVV J181325.54-335656.83,0,-1,11.158,0.001,16,10.489,0.001,65552,11.287,0.001,16,10.049,0.001,65552,10.753,0.001,16,0.146506
203058201010059,273.46035935427,-33.58636149598,QSO,0.421,,,STAR,0.601,,,358.931310411549,-7.537056583536805,515598785051,273.460377,-33.586335,VVV J181350.49-333510.80,0,-1,13.743,0.002,16,13.542,0.002,16,13.237,0.002,16,12.819,0.002,16,12.692,0.004,16,0.108124
203058201010067,273.42429852945,-33.646473496305,QSO,0.693,,,STAR,0.501,,,358.86354204091964,-7.538374064579877,515598676660,273.424305,-33.646489,VVV J181341.83-333847.35,0,-1,17.925,0.053,16,17.784,0.072,16,17.459,0.055,16,17.053,0.079,16,17.391,0.237,0,0.05761
203071101010001,267.98331806946,-29.85388980217,QSO,0.718,,,STAR,1.0,,,359.92204989795374,-1.6513618575866895,515553233530,267.983333,-29.853943,VVV J175156.00-295114.19,0,-1,10.41,0.001,65552,10.056,0.001,65552,9.471,0.001,65552,8.871,0.001,65552,8.548,0.001,65552,0.197923
203071101010003,267.90187993843,-29.837954270134,STAR,0.686,,,STAR,1.0,,,359.899745761133,-1.5824676565072162,515552651383,267.901912,-29.837911,VVV J175136.45-295016.47,0,-1,9.082,0.0,65552,9.064,0.001,65552,,,0,8.752,0.001,65552,8.73,0.001,65552,0.185867
204003401015016,266.450366729657,-29.757252435908,GALAXY,0.569,,,,,,,359.3196859950552,-0.461423523189462,515543573056,266.450413,-29.757262,VVV J174548.09-294526.14,515396075619,-1,13.46,0.002,0,13.316,0.002,0,12.904,0.002,16,12.519,0.006,16,12.408,0.011,16,0.148333
204020401010014,260.37028349426,-37.532102359787,STAR,0.535,,,STAR,1.0,,,350.04745017283597,-0.44828598363562755,515658141626,260.370288,-37.532104,VVV J172128.86-373155.57,515396075699,-1,12.617,0.001,144,12.541,0.001,144,12.157,0.001,144,11.901,0.001,144,11.602,0.002,144,0.014974
204024307010041,266.27629164676,-28.921997573907,GALAXY,0.674,,,,,,,359.95335911938116,0.10350342085792202,515535505761,266.276341,-28.922007,VVV J174506.32-285519.22,0,-1,,,0,,,0,19.187,0.28,0,15.042,0.038,0,12.805,0.016,16,0.158635
204055102015076,267.30686276596,-37.065422635653,GALAXY,0.63,,,,,,,353.4193358019863,-4.842795281669815,515656258810,267.306858,-37.065444,VVV J174913.64-370355.59,0,-1,,,0,,,0,16.866,0.048,16,,,0,,,0,0.079382
204056802010022,262.926800214837,-34.6686155027353,STAR,0.467,,,,,,,353.57612344283996,-0.5634998457180287,515626741968,262.926746,-34.66859,VVV J173142.41-344006.92,0,-1,13.525,0.002,0,13.364,0.002,0,13.021,0.002,0,12.676,0.004,16,12.429,0.006,16,0.18586
204056802010090,262.99435057145,-34.552831598111,GALAXY,0.627,,,,,,,353.7034594379015,-0.5466508518933474,515626763785,262.994387,-34.552844,VVV J173158.65-343310.23,0,-1,17.08,0.02,0,15.564,0.01,0,14.011,0.005,16,12.474,0.003,16,11.694,0.003,16,0.117324
204065802010011,265.99430933745,-30.343758333753,GALAXY,0.791,,,,,,,358.6133352222033,-0.43113320058660565,515565353343,265.994265,-30.343761,VVV J174358.62-302037.53,515396075633,-2,,,0,,,0,,,0,14.982,0.031,8388752,13.83,0.024,8388752,0.137438
204065802010043,266.20772606901,-30.299692307801,GALAXY,0.413,,,,,,,358.74727595467425,-0.5650767337410467,515563969450,266.207727,-30.299735,VVV J174449.85-301759.04,0,-2,19.448,0.114,0,18.181,0.069,0,16.818,0.042,0,,,0,,,0,0.152506
205035002010001,265.62190883589,-39.029972592335,STAR,0.732,,,,,,,351.043728633873,-4.719186888070066,515681354604,265.621944,-39.029944,VVV J174229.26-390147.79,515396075715,0,,,65680,,,144,,,0,,,0,,,65680,0.141145
205035002010002,265.56286057491,-38.903872722618,GALAXY,0.565,,,STAR,1.0,,,351.1275490711123,-4.614165001471344,515681778203,265.562812,-38.903886,VVV J174215.07-385413.99,0,-1,10.19,0.001,69648,9.252,0.001,69648,9.16,0.001,69648,8.989,0.001,69648,10.507,0.001,69648,0.144098
205056701010248,266.50078254956,-29.184747510981,GALAXY,0.771,,,,,,,359.83138173527567,-0.20091429946650202,515534718693,266.50079,-29.184782,VVV J174600.18-291105.21,0,-1,20.187,0.242,0,19.37,0.229,0,19.126,0.265,0,,,0,,,0,0.126171
205062912010056,266.1995880077,-28.84895043877,QSO,0.529,,,STAR,1.0,,,359.9805805172178,0.1989258740037531,515534671603,266.199629,-28.848934,VVV J174447.91-285056.16,0,-1,15.474,0.006,0,14.543,0.004,0,13.671,0.003,16,12.534,0.004,16,11.535,0.005,16,0.142455
205110009010036,266.00247300753,-29.119596968877,GALAXY,0.652,,,,,,,359.65971713829396,0.20425777834793737,515535565086,266.002425,-29.119584,VVV J174400.58-290710.50,0,-1,,,0,,,0,19.316,0.309,0,16.118,0.099,0,14.728,0.093,0,0.159251
205110011015036,266.79788807453,-29.412375943928,GALAXY,0.671,,,STAR,0.999,,,359.7713805697291,-0.5405427082734565,515544698494,266.797882,-29.412332,VVV J174711.49-292444.39,0,0,,,0,,,0,16.595,0.056,16,,,0,,,0,0.158826
205110107010007,265.213098035306,-28.784490973141,GALAXY,0.517,,,,,,,359.580682623958,0.9678965515880139,515526301501,265.213068,-28.784519,VVV J174051.13-284704.26,0,-1,15.595,0.01,16,14.807,0.009,16,13.837,0.009,16,12.868,0.011,16,12.471,0.012,16,0.138161
205538501010001,263.659779459665,-33.4706023469701,STAR,0.918,,,STAR,1.0,,,354.9115735082022,-0.4201065353213761,515596783033,263.659781,-33.470658,VVV J173438.34-332814.36,515396075656,-1,10.12,0.001,8454288,11.352,0.001,8454288,11.168,0.001,8388752,9.741,0.001,8454288,11.225,0.001,8388752,0.198695
205538501010014,263.689596114314,-33.6570258239447,STAR,0.854,,,STAR,1.0,,,354.7683204821046,-0.5419713259738663,515606179774,263.689652,-33.656999,VVV J173445.51-333925.19,0,-1,13.135,0.002,16,12.739,0.002,16,12.196,0.002,16,11.806,0.003,16,11.422,0.003,16,0.192312
205539502010011,266.784409539058,-32.2518192003636,STAR,0.546,,,STAR,1.0,,,357.3357148829789,-2.0011400892392004,515572832700,266.784441,-32.251801,VVV J174708.26-321506.48,0,-1,10.071,0.001,65552,9.833,0.001,65552,9.591,0.001,65552,9.011,0.001,65552,8.758,0.001,65552,0.115442
205544401010002,258.83020387275,-33.548415042609,STAR,0.868,,,,,,,352.585836118932,2.8683158469732293,515603988155,258.830227,-33.548407,VVV J171519.25-333254.26,515396075661,0,,,8458384,,,0,7.74,0.003,8458384,,,0,6.631,0.001,8458384,0.073256
205544401010020,258.7478631185,-33.638655527854,QSO,0.68,,,STAR,1.0,,,352.4723952243424,2.871655147166101,515615292273,258.747921,-33.638668,VVV J171459.50-333819.20,515396075669,-1,13.751,0.002,8388752,13.48,0.002,8388752,12.945,0.002,8388752,12.296,0.002,8388752,11.994,0.003,8388752,0.179491
205547201010019,264.77738752923,-30.362133729525,GALAXY,0.621,,,,,,,358.04271775434415,0.4506122527405091,515556938869,264.777387,-30.362154,VVV J173906.57-302143.75,0,-1,17.868,0.039,16,16.32,0.016,16,14.713,0.007,16,13.217,0.007,16,12.448,0.008,16,0.074008
205547201010118,264.78274059938,-30.313441187958,GALAXY,0.658,,,,,,,358.0863794633357,0.4726596395318752,515558097889,264.782761,-30.313428,VVV J173907.86-301848.34,0,-1,,,0,,,0,,,0,16.217,0.101,0,14.674,0.064,0,0.080358
206043007010200,266.5591918464,-29.169713350825,GALAXY,0.469,,,,,,,359.87074774795747,-0.23665181824507026,515534536050,266.559147,-29.169737,VVV J174614.19-291011.05,0,-1,17.625,0.026,4112,16.886,0.024,4096,16.26,0.021,4096,15.476,0.056,4096,,,0,0.164024
206043010015056,266.425947133727,-29.0956308141066,GALAXY,0.615,,,,,,,359.87344098622754,-0.09871248357418176,515534759129,266.425983,-29.095675,VVV J174542.23-290544.43,0,-1,16.562,0.011,4112,15.989,0.012,4112,15.557,0.011,4112,15.102,0.04,4096,14.835,0.104,4096,0.196231
206048602010002,273.592012353055,-32.7695945901845,STAR,0.958,,,STAR,1.0,,,359.71229994972026,-7.255251947143186,515598504165,273.591989,-32.769625,VVV J181422.07-324610.64,0,-1,10.371,0.001,65552,10.694,0.001,16,9.545,0.001,65552,,,0,8.718,0.001,65552,0.13002
206048602010003,273.423378301927,-32.696275440996,STAR,0.688,,,GALAXY,0.694,,,359.7111633909744,-7.095573360125841,515598857702,273.423443,-32.696276,VVV J181341.62-324146.59,0,-1,12.878,0.001,16,12.702,0.002,16,12.377,0.001,16,12.04,0.001,16,11.942,0.002,16,0.197225
206048602010012,273.418967438656,-32.8078358686993,STAR,0.683,,,,,,,359.6099495817352,-7.144283067323861,515598849314,273.418909,-32.807813,VVV J181340.53-324828.12,0,-1,14.398,0.003,16,14.244,0.004,16,13.906,0.003,16,13.553,0.004,16,13.478,0.007,0,0.196379
206048602010013,273.390088608083,-32.771409378207,QSO,0.647,,,STAR,1.0,,,359.63102411330493,-7.105825570808566,515599101408,273.390102,-32.771438,VVV J181333.62-324617.17,0,-1,17.956,0.056,16,17.663,0.063,16,17.26,0.047,16,16.554,0.05,0,15.571,0.046,0,0.111332
206048602010019,273.686592340081,-32.884919980346,QSO,0.666,,,,,,,359.64651741603257,-7.379184560966134,515599412141,273.686581,-32.884932,VVV J181444.77-325305.75,0,-1,,,0,,,0,18.245,0.113,0,17.562,0.126,0,16.882,0.149,0,0.056018
206048602010057,273.483443007045,-32.9158992350992,GALAXY,0.451,,,STAR,1.0,,,359.53897422077245,-7.242529152119844,515598287185,273.483436,-32.915914,VVV J181356.02-325457.29,0,1,14.337,0.003,16,14.093,0.004,16,13.787,0.003,16,13.308,0.003,16,13.138,0.005,16,0.057464
206048602010096,273.278855575696,-32.8682177217663,STAR,0.642,,,STAR,0.674,,,359.5007889597817,-7.068316073879715,515599474611,273.278823,-32.868254,VVV J181306.91-325205.71,0,1,,,0,,,0,17.153,0.041,16,16.715,0.059,16,,,0,0.162748
206048602010153,273.440349524045,-32.637713908198,STAR,0.572,,,,,,,359.7700839262151,-7.080917393001249,515598753724,273.4404,-32.63768,VVV J181345.69-323815.64,0,-1,16.25,0.013,16,15.791,0.013,0,15.235,0.008,16,14.628,0.009,0,14.398,0.016,0,0.195498
206048602015023,273.526794450908,-32.9411895541685,STAR,0.555,,,GALAXY,0.825,,,359.53346504960973,-7.286503555049514,515598456663,273.526848,-32.941179,VVV J181406.44-325628.24,0,-1,13.278,0.002,16,13.121,0.002,16,12.907,0.002,16,12.61,0.002,0,12.49,0.003,0,0.166698
206048603010233,273.60131273395,-32.595037833628,GALAXY,0.706,,,GALAXY,0.785,,,359.8717548317991,-7.1810435424761305,515598747245,273.601338,-32.595079,VVV J181424.32-323542.28,0,-1,18.02,0.06,16,,,0,17.523,0.059,16,17.266,0.098,16,17.201,0.196,0,0.167947
206048603015215,273.424363372951,-32.6737313302918,GALAXY,0.623,,,,,,,359.73165162457195,-7.085798249016881,515598484427,273.424352,-32.673784,VVV J181341.84-324025.62,0,1,17.851,0.052,16,17.363,0.049,16,16.703,0.029,16,16.146,0.035,0,15.938,0.064,0,0.194209
206048604010242,273.43150596132,-32.938968868061,GALAXY,0.485,,,,,,,359.4979385323749,-7.214683750961245,515598663388,273.431456,-32.938963,VVV J181343.54-325620.26,0,-1,17.925,0.054,16,17.732,0.068,16,17.29,0.047,16,16.925,0.07,0,16.87,0.143,0,0.151264
206049802010023,268.86388519311,-33.203325251151,QSO,0.66,,,STAR,1.0,,,357.40744883156367,-3.9911749091862663,515590933875,268.863874,-33.203335,VVV J175527.32-331212.00,0,-1,12.132,0.001,16,11.785,0.001,16,11.312,0.001,65552,10.637,0.001,65552,11.025,0.001,16,0.047992
206049802010117,268.85351424009,-33.166270538345,GALAXY,0.52,,,STAR,0.841,,,357.43524599150305,-3.965109162235749,515590931442,268.853471,-33.166299,VVV J175524.83-330958.67,0,1,13.495,0.003,16,13.255,0.003,16,,,0,12.59,0.004,16,12.721,0.005,0,0.165597
206100009010019,267.90408398493,-31.09662362013,QSO,0.748,,,STAR,0.986,,,358.817256432336,-2.225721124881086,515553153462,267.904106,-31.096598,VVV J175136.98-310547.75,0,1,16.368,0.049,16,16.02,0.059,16,,,0,14.726,0.066,16,14.416,0.067,16,0.115216
206527601010020,269.82564709608,-39.052833607821,QSO,0.771,,,,,,,352.67706809423703,-7.551521649986481,515687560157,269.825656,-39.052824,VVV J175918.15-390310.16,0,-1,16.488,0.01,16,16.315,0.013,0,16.0,0.013,0,15.734,0.023,0,15.641,0.041,0,0.043802
206527601010031,270.22353863304,-39.140783652202,QSO,0.546,,,STAR,1.0,,,352.7498356454522,-7.864395895222848,515686848498,270.223536,-39.140806,VVV J180053.64-390826.90,0,1,17.913,0.033,4240,17.297,0.03,4240,16.666,0.023,4240,16.275,0.037,4240,16.14,0.065,4240,0.080362
